RTENAME,StateNm,RouteID,U_S_R_I,id,tmean.t1,tmean.t2
SILVER PT,82,025,82_025,4408,21.261,21.941
SILVER PT,82,025,82_025,4409,21.227,21.927
SILVER PT,82,025,82_025,4410,20.990,21.738
POND CREEK,82,013,82_013,4411,21.526,21.634
POND CREEK,82,013,82_013,4412,21.607,21.626
POND CREEK,82,013,82_013,4413,21.550,21.570
POND CREEK,82,013,82_013,4414,21.620,21.603
POND CREEK,82,013,82_013,4415,21.655,21.615
OLIVER SPGS,82,034,82_034,4416,21.001,21.907
OLIVER SPGS,82,034,82_034,4417,20.573,21.402
OLIVER SPGS,82,034,82_034,4418,20.046,20.864
OLIVER SPGS,82,034,82_034,4419,19.724,20.565
OLIVER SPGS,82,034,82_034,4420,20.104,20.941
LOVELL,82,033,82_033,4421,21.391,22.383
LOVELL,82,033,82_033,4422,21.333,22.314
LOVELL,82,033,82_033,4423,21.253,22.237
LOVELL,82,033,82_033,4424,21.389,22.411
LOVELL,82,033,82_033,4425,21.383,22.396
WRIGLEY,82,016,82_016,4426,21.325,21.559
WRIGLEY,82,016,82_016,4427,21.370,21.576
WRIGLEY,82,016,82_016,4428,21.449,21.673
WRIGLEY,82,016,82_016,4429,21.578,21.913
WRIGLEY,82,016,82_016,4430,21.658,22.018
CORNPONE,82,139,82_139,4431,20.274,21.205
CORNPONE,82,139,82_139,4432,19.788,20.608
CORNPONE,82,139,82_139,4433,20.209,20.967
CORNPONE,82,139,82_139,4434,20.866,21.699
CORNPONE,82,139,82_139,4435,21.277,22.149
BRADYVILLE,82,023,82_023,4436,20.861,21.220
BRADYVILLE,82,023,82_023,4437,20.753,21.105
BRADYVILLE,82,023,82_023,4438,20.614,21.056
BRADYVILLE,82,023,82_023,4439,20.655,21.175
BRADYVILLE,82,023,82_023,4440,20.851,21.520
SWEETLIPS,82,009,82_009,4441,22.416,22.504
SWEETLIPS,82,009,82_009,4442,22.457,22.554
SWEETLIPS,82,009,82_009,4443,22.313,22.449
SWEETLIPS,82,009,82_009,4444,22.203,22.354
SWEETLIPS,82,009,82_009,4445,22.102,22.217
GLEN,82,027,82_027,4446,20.594,21.255
GLEN,82,027,82_027,4447,20.541,21.196
GLEN,82,027,82_027,4448,20.681,21.347
GLEN,82,027,82_027,4449,20.877,21.568
GLEN,82,027,82_027,4450,20.978,21.705
SILERTON,82,010,82_010,4451,22.553,22.723
SILERTON,82,010,82_010,4452,22.634,22.797
SILERTON,82,010,82_010,4453,22.596,22.753
SILERTON,82,010,82_010,4454,22.524,22.744
SILERTON,82,010,82_010,4455,22.438,22.675
JASPER,82,029,82_029,4456,20.047,21.114
JASPER,82,029,82_029,4457,19.720,20.673
JASPER,82,029,82_029,4458,19.543,20.364
JASPER,82,029,82_029,4459,19.303,20.178
JASPER,82,029,82_029,4460,19.275,20.166
WHITEVILLE,82,006,82_006,4461,22.616,22.763
WHITEVILLE,82,006,82_006,4462,22.571,22.660
WHITEVILLE,82,006,82_006,4463,22.558,22.597
WHITEVILLE,82,006,82_006,4464,22.594,22.651
WHITEVILLE,82,006,82_006,4465,22.609,22.766
CMPBELSVILE,82,017,82_017,4466,21.638,21.910
CMPBELSVILE,82,017,82_017,4467,21.620,21.818
CMPBELSVILE,82,017,82_017,4468,21.603,21.821
CMPBELSVILE,82,017,82_017,4469,21.560,21.863
CMPBELSVILE,82,017,82_017,4470,21.541,21.906
COLLINWOOD,82,015,82_015,4471,21.582,21.901
COLLINWOOD,82,015,82_015,4472,21.806,22.080
COLLINWOOD,82,015,82_015,4473,21.897,22.131
COLLINWOOD,82,015,82_015,4474,21.694,21.877
COLLINWOOD,82,015,82_015,4475,21.406,21.556
TWICHELL,83,374,83_374,4476,20.464,20.950
TWICHELL,83,374,83_374,4477,20.473,20.925
TWICHELL,83,374,83_374,4478,20.554,20.891
TWICHELL,83,374,83_374,4479,20.644,20.877
TWICHELL,83,374,83_374,4480,20.881,20.873
WAKA,83,103,83_103,4481,21.870,20.988
WAKA,83,103,83_103,4482,21.847,21.023
WAKA,83,103,83_103,4483,21.698,20.989
WAKA,83,103,83_103,4484,21.638,21.000
WAKA,83,103,83_103,4485,21.422,20.954
CIRCLE,83,097,83_097,4486,21.876,20.121
CIRCLE,83,097,83_097,4487,21.930,20.109
CIRCLE,83,097,83_097,4488,21.999,20.105
CIRCLE,83,097,83_097,4489,22.053,20.058
CIRCLE,83,097,83_097,4490,22.129,19.994
CLAYTONVILLE,83,369,83_369,4491,22.708,20.950
CLAYTONVILLE,83,369,83_369,4492,22.679,20.911
CLAYTONVILLE,83,369,83_369,4493,22.662,20.876
CLAYTONVILLE,83,369,83_369,4494,22.497,20.746
CLAYTONVILLE,83,369,83_369,4495,22.387,20.662
SADLER,83,072,83_072,4496,23.259,23.350
SADLER,83,072,83_072,4497,23.208,23.300
SADLER,83,072,83_072,4498,23.222,23.190
SADLER,83,072,83_072,4499,23.202,23.245
SADLER,83,072,83_072,4500,23.179,23.257
GAINESVILLE,83,075,83_075,4501,23.703,23.062
GAINESVILLE,83,075,83_075,4502,23.882,23.251
GAINESVILLE,83,075,83_075,4503,23.930,23.275
GAINESVILLE,83,075,83_075,4504,23.908,23.296
GAINESVILLE,83,075,83_075,4505,23.922,23.444
GIRARD,83,363,83_363,4506,24.256,22.141
GIRARD,83,363,83_363,4507,24.294,22.199
GIRARD,83,363,83_363,4508,24.374,22.310
GIRARD,83,363,83_363,4509,24.499,22.467
GIRARD,83,363,83_363,4510,24.581,22.598
PLAINS,83,094,83_094,4511,23.310,20.778
PLAINS,83,094,83_094,4512,23.227,20.721
PLAINS,83,094,83_094,4513,23.130,20.665
PLAINS,83,094,83_094,4514,23.008,20.608
PLAINS,83,094,83_094,4515,22.887,20.565
BLUE RIDGE,83,273,83_273,4516,23.634,24.045
BLUE RIDGE,83,273,83_273,4517,23.643,24.019
BLUE RIDGE,83,273,83_273,4518,23.705,24.039
BLUE RIDGE,83,273,83_273,4519,23.851,24.140
BLUE RIDGE,83,273,83_273,4520,23.933,24.126
DIKE,83,071,83_071,4521,24.003,24.254
DIKE,83,071,83_071,4522,23.975,24.222
DIKE,83,071,83_071,4523,23.966,24.196
DIKE,83,071,83_071,4524,23.941,24.139
DIKE,83,071,83_071,4525,23.814,24.025
POST,83,092,83_092,4526,24.273,22.246
POST,83,092,83_092,4527,24.304,22.354
POST,83,092,83_092,4528,24.424,22.551
POST,83,092,83_092,4529,24.571,22.652
POST,83,092,83_092,4530,24.581,22.565
RHOME,83,074,83_074,4531,24.448,23.822
RHOME,83,074,83_074,4532,24.256,23.674
RHOME,83,074,83_074,4533,24.137,23.603
RHOME,83,074,83_074,4534,23.928,23.456
RHOME,83,074,83_074,4535,23.782,23.355
GRAFORD,83,065,83_065,4536,25.379,24.055
GRAFORD,83,065,83_065,4537,25.415,24.108
GRAFORD,83,065,83_065,4538,25.371,24.099
GRAFORD,83,065,83_065,4539,25.284,24.055
GRAFORD,83,065,83_065,4540,25.237,24.026
CLEBURNE,83,351,83_351,4541,25.099,24.287
CLEBURNE,83,351,83_351,4542,24.950,24.194
CLEBURNE,83,351,83_351,4543,24.938,24.182
CLEBURNE,83,351,83_351,4544,25.116,24.270
CLEBURNE,83,351,83_351,4545,25.137,24.271
CROSSROADS,83,057,83_057,4546,24.648,24.576
CROSSROADS,83,057,83_057,4547,24.626,24.473
CROSSROADS,83,057,83_057,4548,24.670,24.457
CROSSROADS,83,057,83_057,4549,24.672,24.489
CROSSROADS,83,057,83_057,4550,24.551,24.393
COTTONWOOD,83,066,83_066,4551,25.040,22.999
COTTONWOOD,83,066,83_066,4552,25.041,22.966
COTTONWOOD,83,066,83_066,4553,25.093,22.942
COTTONWOOD,83,066,83_066,4554,25.241,22.957
COTTONWOOD,83,066,83_066,4555,25.263,22.992
SELDEN,83,064,83_064,4556,24.843,23.726
SELDEN,83,064,83_064,4557,24.859,23.811
SELDEN,83,064,83_064,4558,24.863,23.846
SELDEN,83,064,83_064,4559,24.838,23.749
SELDEN,83,064,83_064,4560,24.817,23.697
CALEDONIA,83,045,83_045,4561,24.932,24.463
CALEDONIA,83,045,83_045,4562,24.909,24.460
CALEDONIA,83,045,83_045,4563,24.845,24.499
CALEDONIA,83,045,83_045,4564,24.826,24.504
CALEDONIA,83,045,83_045,4565,24.805,24.508
CANUTILLO,83,346,83_346,4566,26.269,24.654
CANUTILLO,83,346,83_346,4567,26.131,24.555
CANUTILLO,83,346,83_346,4568,26.013,24.420
CANUTILLO,83,346,83_346,4569,25.278,23.707
CANUTILLO,83,346,83_346,4570,25.300,23.864
BRUCEVILLE,83,337,83_337,4571,25.047,24.643
BRUCEVILLE,83,337,83_337,4572,25.102,24.726
BRUCEVILLE,83,337,83_337,4573,25.247,24.815
BRUCEVILLE,83,337,83_337,4574,25.155,24.768
BRUCEVILLE,83,337,83_337,4575,25.107,24.710
PEAR VALLEY,83,054,83_054,4576,25.705,23.954
PEAR VALLEY,83,054,83_054,4577,25.614,24.028
PEAR VALLEY,83,054,83_054,4578,25.536,23.972
PEAR VALLEY,83,054,83_054,4579,25.332,23.798
PEAR VALLEY,83,054,83_054,4580,25.077,23.722
WINCHELL,83,055,83_055,4581,25.096,23.667
WINCHELL,83,055,83_055,4582,25.183,23.727
WINCHELL,83,055,83_055,4583,25.295,23.756
WINCHELL,83,055,83_055,4584,25.507,23.657
WINCHELL,83,055,83_055,4585,25.564,23.633
PIDCOKE,83,051,83_051,4586,25.456,24.425
PIDCOKE,83,051,83_051,4587,25.372,24.438
PIDCOKE,83,051,83_051,4588,25.222,24.395
PIDCOKE,83,051,83_051,4589,25.143,24.392
PIDCOKE,83,051,83_051,4590,25.125,24.468
SIERRA BLANC,83,345,83_345,4591,24.808,23.875
SIERRA BLANC,83,345,83_345,4592,24.499,23.631
SIERRA BLANC,83,345,83_345,4593,23.965,23.201
SIERRA BLANC,83,345,83_345,4594,23.499,22.848
SIERRA BLANC,83,345,83_345,4595,23.184,22.601
SAN SABA,83,043,83_043,4596,25.208,23.223
SAN SABA,83,043,83_043,4597,25.255,23.134
SAN SABA,83,043,83_043,4598,25.169,23.084
SAN SABA,83,043,83_043,4599,25.080,23.110
SAN SABA,83,043,83_043,4600,25.059,23.198
LIVINGSTON,83,033,83_033,4601,25.017,25.212
LIVINGSTON,83,033,83_033,4602,25.000,25.232
LIVINGSTON,83,033,83_033,4603,24.992,25.258
LIVINGSTON,83,033,83_033,4604,24.932,25.323
LIVINGSTON,83,033,83_033,4605,24.848,25.325
TOYAHVILLE,83,331,83_331,4606,23.487,21.836
TOYAHVILLE,83,331,83_331,4607,23.924,22.185
TOYAHVILLE,83,331,83_331,4608,24.609,22.652
TOYAHVILLE,83,331,83_331,4609,24.771,22.771
TOYAHVILLE,83,331,83_331,4610,23.647,21.955
VALLEY SPGS,83,041,83_041,4611,25.036,23.301
VALLEY SPGS,83,041,83_041,4612,25.113,23.532
VALLEY SPGS,83,041,83_041,4613,25.183,23.799
VALLEY SPGS,83,041,83_041,4614,25.164,23.822
VALLEY SPGS,83,041,83_041,4615,25.208,23.873
PRAIRIE MTN.,83,325,83_325,4616,25.034,23.125
PRAIRIE MTN.,83,325,83_325,4617,25.026,23.004
PRAIRIE MTN.,83,325,83_325,4618,24.999,22.850
PRAIRIE MTN.,83,325,83_325,4619,24.981,22.875
PRAIRIE MTN.,83,325,83_325,4620,25.022,23.113
HARPER,83,042,83_042,4621,24.830,22.648
HARPER,83,042,83_042,4622,24.895,23.079
HARPER,83,042,83_042,4623,24.912,23.438
HARPER,83,042,83_042,4624,25.016,23.722
HARPER,83,042,83_042,4625,25.024,23.795
BURTON,83,323,83_323,4626,25.852,25.476
BURTON,83,323,83_323,4627,25.772,25.545
BURTON,83,323,83_323,4628,25.769,25.539
BURTON,83,323,83_323,4629,25.836,25.598
BURTON,83,323,83_323,4630,25.916,25.652
LONGFELLOW,83,087,83_087,4631,25.788,24.486
LONGFELLOW,83,087,83_087,4632,25.554,24.052
LONGFELLOW,83,087,83_087,4633,25.577,23.968
LONGFELLOW,83,087,83_087,4634,25.745,23.959
LONGFELLOW,83,087,83_087,4635,25.918,24.022
DEVILS R CYN,83,328,83_328,4636,27.482,25.471
DEVILS R CYN,83,328,83_328,4637,27.199,25.133
DEVILS R CYN,83,328,83_328,4638,26.954,24.763
DEVILS R CYN,83,328,83_328,4639,26.681,24.511
DEVILS R CYN,83,328,83_328,4640,26.635,24.565
DRIPPING SPG,83,140,83_140,4641,25.430,23.892
DRIPPING SPG,83,140,83_140,4642,25.403,23.811
DRIPPING SPG,83,140,83_140,4643,25.350,23.703
DRIPPING SPG,83,140,83_140,4644,25.174,23.597
DRIPPING SPG,83,140,83_140,4645,25.065,23.591
ALLEN CREEK,83,326,83_326,4646,24.467,23.137
ALLEN CREEK,83,326,83_326,4647,24.405,23.197
ALLEN CREEK,83,326,83_326,4648,24.489,23.417
ALLEN CREEK,83,326,83_326,4649,24.654,23.476
ALLEN CREEK,83,326,83_326,4650,24.795,23.451
PORT ACRES,83,311,83_311,4651,26.117,25.953
PORT ACRES,83,311,83_311,4652,26.088,25.960
PORT ACRES,83,311,83_311,4653,25.980,25.980
PORT ACRES,83,311,83_311,4654,25.886,25.991
PORT ACRES,83,311,83_311,4655,25.878,26.109
STOWELL,83,021,83_021,4656,25.915,25.903
STOWELL,83,021,83_021,4657,25.934,25.904
STOWELL,83,021,83_021,4658,25.990,25.915
STOWELL,83,021,83_021,4659,26.067,26.013
STOWELL,83,021,83_021,4660,26.039,26.022
COMSTOCK,83,081,83_081,4661,27.330,25.497
COMSTOCK,83,081,83_081,4662,27.463,25.563
COMSTOCK,83,081,83_081,4663,27.592,25.605
COMSTOCK,83,081,83_081,4664,27.750,25.668
COMSTOCK,83,081,83_081,4665,27.381,25.434
WINNIE,83,020,83_020,4666,26.010,25.980
WINNIE,83,020,83_020,4667,26.008,25.940
WINNIE,83,020,83_020,4668,26.007,25.995
WINNIE,83,020,83_020,4669,25.940,26.003
WINNIE,83,020,83_020,4670,25.820,25.946
MULDOON,83,026,83_026,4671,25.859,25.343
MULDOON,83,026,83_026,4672,25.804,25.326
MULDOON,83,026,83_026,4673,25.864,25.360
MULDOON,83,026,83_026,4674,25.860,25.330
MULDOON,83,026,83_026,4675,25.836,25.226
UTOPIA,83,031,83_031,4676,25.563,24.133
UTOPIA,83,031,83_031,4677,25.291,23.895
UTOPIA,83,031,83_031,4678,25.088,23.737
UTOPIA,83,031,83_031,4679,25.170,23.850
UTOPIA,83,031,83_031,4680,25.720,24.312
HOT SPRINGS,83,082,83_082,4681,29.434,28.431
HOT SPRINGS,83,082,83_082,4682,28.414,27.015
HOT SPRINGS,83,082,83_082,4683,27.191,25.551
HOT SPRINGS,83,082,83_082,4684,26.518,24.853
HOT SPRINGS,83,082,83_082,4685,26.632,25.184
YOAKUM,83,314,83_314,4686,26.473,25.775
YOAKUM,83,314,83_314,4687,26.532,26.151
YOAKUM,83,314,83_314,4688,26.420,26.061
YOAKUM,83,314,83_314,4689,26.293,25.869
YOAKUM,83,314,83_314,4690,26.245,25.813
CASTOLON,83,319,83_319,4691,25.987,24.900
CASTOLON,83,319,83_319,4692,25.159,24.101
CASTOLON,83,319,83_319,4693,27.667,26.451
CASTOLON,83,319,83_319,4694,29.631,28.287
CASTOLON,83,319,83_319,4695,30.327,28.950
ARENOSA CRK,83,024,83_024,4696,26.340,25.908
ARENOSA CRK,83,024,83_024,4697,26.298,25.889
ARENOSA CRK,83,024,83_024,4698,26.274,25.873
ARENOSA CRK,83,024,83_024,4699,26.260,25.865
ARENOSA CRK,83,024,83_024,4700,26.238,25.832
HOBSON,83,015,83_015,4701,27.270,26.011
HOBSON,83,015,83_015,4702,27.163,25.945
HOBSON,83,015,83_015,4703,27.145,25.951
HOBSON,83,015,83_015,4704,27.106,25.957
HOBSON,83,015,83_015,4705,26.958,25.924
HINKLES FER,83,011,83_011,4706,26.515,26.165
HINKLES FER,83,011,83_011,4707,26.403,26.089
HINKLES FER,83,011,83_011,4708,26.307,26.054
HINKLES FER,83,011,83_011,4709,26.170,25.959
HINKLES FER,83,011,83_011,4710,26.275,25.985
BRITE,83,315,83_315,4711,27.764,26.238
BRITE,83,315,83_315,4712,27.675,26.151
BRITE,83,315,83_315,4713,27.602,26.127
BRITE,83,315,83_315,4714,27.390,26.090
BRITE,83,315,83_315,4715,27.189,26.033
PETRONILA,83,006,83_006,4716,27.599,27.216
PETRONILA,83,006,83_006,4717,27.476,27.135
PETRONILA,83,006,83_006,4718,27.337,27.051
PETRONILA,83,006,83_006,4719,27.268,26.997
PETRONILA,83,006,83_006,4720,27.260,27.114
L. ATASCOSA NWR,83,901,83_901,4721,28.026,27.778
L. ATASCOSA NWR,83,901,83_901,4722,27.943,27.727
L. ATASCOSA NWR,83,901,83_901,4723,27.861,27.651
L. ATASCOSA NWR,83,901,83_901,4724,27.915,27.696
L. ATASCOSA NWR,83,901,83_901,4725,27.960,27.740
LAG ATASCOSA,83,001,83_001,4726,27.991,27.743
LAG ATASCOSA,83,001,83_001,4727,28.062,27.773
LAG ATASCOSA,83,001,83_001,4728,28.186,27.897
LAG ATASCOSA,83,001,83_001,4729,28.304,28.039
LAG ATASCOSA,83,001,83_001,4730,28.317,28.047
E. BEAR LAKE,85,904,85_904,4731,11.816,11.845
E. BEAR LAKE,85,904,85_904,4732,11.323,11.621
E. BEAR LAKE,85,904,85_904,4733,11.361,11.625
E. BEAR LAKE,85,904,85_904,4734,11.271,11.666
E. BEAR LAKE,85,904,85_904,4735,11.928,12.240
HARDWARE RANCH,85,203,85_203,4736,12.080,12.202
HARDWARE RANCH,85,203,85_203,4737,12.115,12.463
HARDWARE RANCH,85,203,85_203,4738,12.291,12.796
HARDWARE RANCH,85,203,85_203,4739,12.480,12.929
HARDWARE RANCH,85,203,85_203,4740,13.544,14.087
RED SPUR MTN.,85,907,85_907,4741,10.128,10.548
RED SPUR MTN.,85,907,85_907,4742,10.293,10.628
RED SPUR MTN.,85,907,85_907,4743,10.510,10.685
RED SPUR MTN.,85,907,85_907,4744,10.544,10.530
RED SPUR MTN.,85,907,85_907,4745,11.225,11.249
SALERATUS CR,85,903,85_903,4746,11.979,12.258
SALERATUS CR,85,903,85_903,4747,12.129,12.149
SALERATUS CR,85,903,85_903,4748,12.416,12.059
SALERATUS CR,85,903,85_903,4749,12.624,12.430
SALERATUS CR,85,903,85_903,4750,12.541,12.474
GRIZZLY RDGE,85,008,85_008,4751,7.527,7.565
GRIZZLY RDGE,85,008,85_008,4752,8.140,8.221
GRIZZLY RDGE,85,008,85_008,4753,8.788,8.800
GRIZZLY RDGE,85,008,85_008,4754,9.534,9.483
GRIZZLY RDGE,85,008,85_008,4755,9.765,9.652
M WARNER RES,85,158,85_158,4756,13.167,12.971
M WARNER RES,85,158,85_158,4757,12.835,12.572
M WARNER RES,85,158,85_158,4758,12.646,12.179
M WARNER RES,85,158,85_158,4759,12.098,11.525
M WARNER RES,85,158,85_158,4760,12.526,11.955
SALT SPRINGS,85,004,85_004,4761,19.439,18.804
SALT SPRINGS,85,004,85_004,4762,19.424,18.776
SALT SPRINGS,85,004,85_004,4763,19.202,18.513
SALT SPRINGS,85,004,85_004,4764,18.609,17.926
SALT SPRINGS,85,004,85_004,4765,17.660,17.075
JENSEN,85,108,85_108,4766,18.771,18.252
JENSEN,85,108,85_108,4767,18.946,18.321
JENSEN,85,108,85_108,4768,18.886,18.282
JENSEN,85,108,85_108,4769,18.334,17.925
JENSEN,85,108,85_108,4770,18.087,17.731
GOLD HILL,85,104,85_104,4771,18.340,17.531
GOLD HILL,85,104,85_104,4772,18.161,17.265
GOLD HILL,85,104,85_104,4773,17.944,17.023
GOLD HILL,85,104,85_104,4774,16.964,16.140
GOLD HILL,85,104,85_104,4775,16.448,15.770
CALLAO,85,159,85_159,4776,20.059,18.944
CALLAO,85,159,85_159,4777,19.947,18.920
CALLAO,85,159,85_159,4778,20.029,19.111
CALLAO,85,159,85_159,4779,20.164,19.221
CALLAO,85,159,85_159,4780,20.178,19.179
GOSHEN,85,011,85_011,4781,18.288,17.575
GOSHEN,85,011,85_011,4782,18.400,17.817
GOSHEN,85,011,85_011,4783,18.278,17.785
GOSHEN,85,011,85_011,4784,18.367,17.941
GOSHEN,85,011,85_011,4785,18.323,18.148
FISH SPRINGS,85,109,85_109,4786,19.155,18.642
FISH SPRINGS,85,109,85_109,4787,19.277,18.810
FISH SPRINGS,85,109,85_109,4788,19.170,18.750
FISH SPRINGS,85,109,85_109,4789,18.470,18.185
FISH SPRINGS,85,109,85_109,4790,18.033,17.780
SKYLINE DRIV,85,034,85_034,4791,9.553,9.388
SKYLINE DRIV,85,034,85_034,4792,9.742,9.680
SKYLINE DRIV,85,034,85_034,4793,10.203,10.116
SKYLINE DRIV,85,034,85_034,4794,10.434,10.375
SKYLINE DRIV,85,034,85_034,4795,10.624,10.609
CLEVELAND,85,112,85_112,4796,18.511,17.642
CLEVELAND,85,112,85_112,4797,18.233,17.460
CLEVELAND,85,112,85_112,4798,17.657,16.879
CLEVELAND,85,112,85_112,4799,17.315,16.504
CLEVELAND,85,112,85_112,4800,17.239,16.256
STOCK RES,85,014,85_014,4801,18.969,18.537
STOCK RES,85,014,85_014,4802,19.250,18.850
STOCK RES,85,014,85_014,4803,19.268,18.907
STOCK RES,85,014,85_014,4804,19.181,18.903
STOCK RES,85,014,85_014,4805,19.176,18.754
BERYL,85,119,85_119,4806,17.840,16.918
BERYL,85,119,85_119,4807,17.887,17.012
BERYL,85,119,85_119,4808,17.878,17.070
BERYL,85,119,85_119,4809,17.642,16.980
BERYL,85,119,85_119,4810,17.486,16.860
MAIN CANYON,85,121,85_121,4811,13.747,12.396
MAIN CANYON,85,121,85_121,4812,15.792,14.505
MAIN CANYON,85,121,85_121,4813,16.968,15.654
MAIN CANYON,85,121,85_121,4814,16.117,14.832
MAIN CANYON,85,121,85_121,4815,14.497,13.161
HITE,85,022,85_022,4816,21.125,19.366
HITE,85,022,85_022,4817,21.880,20.019
HITE,85,022,85_022,4818,22.650,20.732
HITE,85,022,85_022,4819,24.256,22.005
HITE,85,022,85_022,4820,24.953,22.551
IRON SPRINGS,85,019,85_019,4821,17.701,16.618
IRON SPRINGS,85,019,85_019,4822,17.905,16.641
IRON SPRINGS,85,019,85_019,4823,17.897,16.628
IRON SPRINGS,85,019,85_019,4824,17.908,16.631
IRON SPRINGS,85,019,85_019,4825,17.869,16.649
NAVAJO LAKE,85,020,85_020,4826,13.240,12.053
NAVAJO LAKE,85,020,85_020,4827,10.861,10.143
NAVAJO LAKE,85,020,85_020,4828,10.720,10.043
NAVAJO LAKE,85,020,85_020,4829,11.480,10.569
NAVAJO LAKE,85,020,85_020,4830,12.454,11.360
BLANDING,85,123,85_123,4831,21.153,20.074
BLANDING,85,123,85_123,4832,20.977,19.752
BLANDING,85,123,85_123,4833,20.708,19.078
BLANDING,85,123,85_123,4834,20.256,18.281
BLANDING,85,123,85_123,4835,19.278,17.635
GREENSBORO,87,018,87_018,4836,14.133,14.446
GREENSBORO,87,018,87_018,4837,14.049,14.423
GREENSBORO,87,018,87_018,4838,13.996,14.342
GREENSBORO,87,018,87_018,4839,14.014,14.459
GREENSBORO,87,018,87_018,4840,13.909,14.313
COLCHESTER,87,022,87_022,4841,15.167,15.956
COLCHESTER,87,022,87_022,4842,15.381,16.245
COLCHESTER,87,022,87_022,4843,15.592,16.488
COLCHESTER,87,022,87_022,4844,15.825,16.764
COLCHESTER,87,022,87_022,4845,16.066,17.130
ST JOHNSBURY,87,011,87_011,4846,14.446,14.959
ST JOHNSBURY,87,011,87_011,4847,14.470,14.935
ST JOHNSBURY,87,011,87_011,4848,14.476,14.923
ST JOHNSBURY,87,011,87_011,4849,14.153,14.632
ST JOHNSBURY,87,011,87_011,4850,14.158,14.617
EAST CALAIS,87,015,87_015,4851,14.492,14.617
EAST CALAIS,87,015,87_015,4852,14.523,14.816
EAST CALAIS,87,015,87_015,4853,14.437,14.889
EAST CALAIS,87,015,87_015,4854,14.322,14.804
EAST CALAIS,87,015,87_015,4855,14.619,15.151
MIDDLESEX,87,014,87_014,4856,14.538,14.989
MIDDLESEX,87,014,87_014,4857,14.715,15.075
MIDDLESEX,87,014,87_014,4858,14.664,14.776
MIDDLESEX,87,014,87_014,4859,14.558,14.484
MIDDLESEX,87,014,87_014,4860,14.302,14.351
POST MILLS,87,007,87_007,4861,14.981,15.569
POST MILLS,87,007,87_007,4862,14.985,15.567
POST MILLS,87,007,87_007,4863,14.977,15.510
POST MILLS,87,007,87_007,4864,14.805,15.182
POST MILLS,87,007,87_007,4865,14.545,14.833
W RUTLAND,87,010,87_010,4866,15.443,15.764
W RUTLAND,87,010,87_010,4867,15.479,15.825
W RUTLAND,87,010,87_010,4868,15.668,16.030
W RUTLAND,87,010,87_010,4869,15.889,16.299
W RUTLAND,87,010,87_010,4870,15.906,16.377
SHAFTSBURY,87,008,87_008,4871,15.077,15.833
SHAFTSBURY,87,008,87_008,4872,15.239,15.979
SHAFTSBURY,87,008,87_008,4873,14.844,15.652
SHAFTSBURY,87,008,87_008,4874,14.461,15.394
SHAFTSBURY,87,008,87_008,4875,15.040,15.948
JEROME,88,008,88_008,4876,17.980,18.159
JEROME,88,008,88_008,4877,18.005,18.209
JEROME,88,008,88_008,4878,18.245,18.491
JEROME,88,008,88_008,4879,18.413,18.533
JEROME,88,008,88_008,4880,18.308,18.378
EDINBURG,88,007,88_007,4881,18.733,18.959
EDINBURG,88,007,88_007,4882,18.938,19.049
EDINBURG,88,007,88_007,4883,18.782,19.015
EDINBURG,88,007,88_007,4884,18.876,19.115
EDINBURG,88,007,88_007,4885,19.259,19.479
STANLEY,88,005,88_005,4886,19.904,20.215
STANLEY,88,005,88_005,4887,20.007,20.274
STANLEY,88,005,88_005,4888,19.131,19.491
STANLEY,88,005,88_005,4889,18.444,18.745
STANLEY,88,005,88_005,4890,18.425,18.715
PORT ROYAL,88,010,88_010,4891,21.151,21.433
PORT ROYAL,88,010,88_010,4892,21.022,21.267
PORT ROYAL,88,010,88_010,4893,20.984,21.255
PORT ROYAL,88,010,88_010,4894,21.064,21.326
PORT ROYAL,88,010,88_010,4895,21.060,21.296
CHURCHVILLE,88,004,88_004,4896,18.863,18.944
CHURCHVILLE,88,004,88_004,4897,18.840,18.909
CHURCHVILLE,88,004,88_004,4898,19.013,19.063
CHURCHVILLE,88,004,88_004,4899,18.845,18.890
CHURCHVILLE,88,004,88_004,4900,19.086,19.115
SHARPS,88,030,88_030,4901,21.474,21.383
SHARPS,88,030,88_030,4902,21.598,21.499
SHARPS,88,030,88_030,4903,21.639,21.553
SHARPS,88,030,88_030,4904,21.642,21.610
SHARPS,88,030,88_030,4905,21.638,21.638
WHITE STONE,88,029,88_029,4906,21.414,21.268
WHITE STONE,88,029,88_029,4907,21.406,21.262
WHITE STONE,88,029,88_029,4908,21.406,21.241
WHITE STONE,88,029,88_029,4909,21.317,21.308
WHITE STONE,88,029,88_029,4910,21.205,21.414
SHIPMAN,88,023,88_023,4911,20.630,20.775
SHIPMAN,88,023,88_023,4912,20.639,20.796
SHIPMAN,88,023,88_023,4913,20.636,20.770
SHIPMAN,88,023,88_023,4914,20.453,20.579
SHIPMAN,88,023,88_023,4915,19.977,20.147
COVINGTON,88,015,88_015,4916,18.288,18.681
COVINGTON,88,015,88_015,4917,18.592,19.018
COVINGTON,88,015,88_015,4918,18.931,19.326
COVINGTON,88,015,88_015,4919,18.804,19.191
COVINGTON,88,015,88_015,4920,18.966,19.261
CHURCH ROAD,88,028,88_028,4921,21.809,21.648
CHURCH ROAD,88,028,88_028,4922,21.653,21.532
CHURCH ROAD,88,028,88_028,4923,21.545,21.443
