RTENAME,StateNm,RouteID,U_S_R_I,id,h16_0,h16_11,h16_12,h16_21,h16_22,h16_23,h16_24,h16_31,h16_41,h16_42,h16_43,h16_52,h16_71,h16_81,h16_82,h16_90,h16_95
KENNEDY,54,031,54_031,2644,0,10285,0,0,0,0,0,33,21,0,15,3,100910,0,149,316,17262
KENNEDY,54,031,54_031,2645,0,8407,0,292,209,48,0,29,15,0,10,4,96311,0,38,257,12246
PIESTER LAKE,54,029,54_029,2646,0,1307,0,960,77,0,0,0,29,5,0,0,117364,0,0,72,5161
PIESTER LAKE,54,029,54_029,2647,0,4706,0,1029,140,0,0,3,116,18,0,10,106376,0,0,267,11522
PIESTER LAKE,54,029,54_029,2648,0,3781,0,889,235,0,0,0,99,7,0,15,93368,0,0,203,20705
PIESTER LAKE,54,029,54_029,2649,0,154,0,966,427,2,0,0,26,204,0,7,106990,0,0,160,16067
PIESTER LAKE,54,029,54_029,2650,0,17,0,729,429,3,0,0,41,322,0,3,118879,0,0,172,2922
BEREA,54,043,54_043,2651,0,45,0,2072,637,19,0,15,0,3,4,366,65976,266,64807,58,1299
BEREA,54,043,54_043,2652,0,33,0,2332,999,25,0,5,0,0,44,0,22931,604,108300,25,157
BEREA,54,043,54_043,2653,0,0,0,2326,888,19,1,8,4,0,29,0,20898,573,99164,11,96
BEREA,54,043,54_043,2654,0,0,0,2291,1083,21,1,3,4,0,7,2,15364,517,96931,28,33
BEREA,54,043,54_043,2655,0,1,0,2212,819,16,0,3,0,0,7,2,37296,108,73116,17,793
THURSTON,54,022,54_022,2656,0,3133,0,3742,993,13,0,469,38601,0,7,14,20823,209,52867,5589,3178
THURSTON,54,022,54_022,2657,0,688,0,3687,1867,184,24,12,26322,0,14,0,24655,307,61728,663,460
THURSTON,54,022,54_022,2658,0,102,0,3098,1182,18,0,0,4599,0,0,0,22322,238,83330,202,10
THURSTON,54,022,54_022,2659,0,55,0,3662,641,1,0,0,1252,0,0,0,13090,255,105493,106,16
THURSTON,54,022,54_022,2660,0,269,0,3686,983,49,6,0,734,0,0,0,7453,369,110614,191,195
SWAN LAKE,54,027,54_027,2661,0,424,0,604,185,1,0,257,40,0,0,0,123837,0,1244,376,2420
SWAN LAKE,54,027,54_027,2662,0,64,0,63,42,1,0,149,73,0,11,0,116338,0,3530,227,2950
SWAN LAKE,54,027,54_027,2663,0,53,0,619,58,1,0,27,108,5,54,6,95915,0,7510,408,6238
SWAN LAKE,54,027,54_027,2664,0,187,0,1348,77,1,0,40,83,5,43,6,110855,0,14599,508,5704
SWAN LAKE,54,027,54_027,2665,0,1708,0,1114,27,0,0,36,4,0,12,0,109921,0,12513,665,6841
MULLEN,54,042,54_042,2666,0,107,0,1945,897,298,83,19,41,518,4,49,120804,0,0,245,408
MULLEN,54,042,54_042,2667,0,107,0,1483,611,244,79,31,45,498,6,15,121477,219,1213,249,549
MULLEN,54,042,54_042,2668,0,0,0,1253,41,4,0,15,23,15,8,17,123123,219,923,4,151
MULLEN,54,042,54_042,2669,0,297,0,1146,122,7,0,0,12,0,15,19,121631,0,53,153,456
MULLEN,54,042,54_042,2670,0,970,0,915,224,12,0,0,108,2,11,18,114868,0,94,880,6310
MURRAY LAKE,54,040,54_040,2671,0,0,0,2518,13,2,0,170,12,256,0,24,83259,6167,24818,5,502
MURRAY LAKE,54,040,54_040,2672,0,0,0,2594,69,0,0,187,1,1060,2,40,104201,5718,12406,42,540
MURRAY LAKE,54,040,54_040,2673,0,48,0,3784,527,13,2,146,30,13,12,76,62356,3972,53605,121,200
MURRAY LAKE,54,040,54_040,2674,0,1374,0,3940,918,39,10,123,60,0,16,19,26797,1596,91107,2265,3945
MURRAY LAKE,54,040,54_040,2675,0,2329,0,3848,1647,380,222,333,63,1,45,30,31296,2612,63767,3216,7010
PETERSBURG,54,017,54_017,2676,0,82,0,4153,2580,594,269,90,1425,6,21,0,22750,108,91909,498,15
PETERSBURG,54,017,54_017,2677,0,150,0,3934,2831,643,273,97,1800,6,7,0,33009,108,73782,586,47
PETERSBURG,54,017,54_017,2678,0,197,0,3618,863,69,7,26,1807,3,4,18,32498,0,86168,310,73
PETERSBURG,54,017,54_017,2679,0,100,0,3250,934,70,13,14,1328,17,16,24,24962,17,84962,297,58
PETERSBURG,54,017,54_017,2680,0,88,0,3671,453,24,2,9,659,9,16,15,19396,17,93643,149,15
RINGGOLD,54,037,54_037,2681,0,0,0,1145,50,0,0,85,8,43,0,0,121679,0,4235,0,0
RINGGOLD,54,037,54_037,2682,0,15,0,1596,63,0,0,94,8,54,0,5,105448,584,6225,0,204
RINGGOLD,54,037,54_037,2683,0,15,0,823,28,0,0,22,0,21,0,11,117122,584,5140,0,204
RINGGOLD,54,037,54_037,2684,0,0,0,139,0,0,0,39,0,47,0,3,126664,115,2753,32,10
RINGGOLD,54,037,54_037,2685,0,0,0,0,0,0,0,0,0,65,0,4,130344,55,2744,32,10
IRVINGTON,54,013,54_013,2686,0,2462,0,7988,9188,4146,906,65,6991,0,0,13,32137,2638,64500,835,60
IRVINGTON,54,013,54_013,2687,0,450,0,4469,3323,214,23,19,20312,0,0,20,47740,1306,46847,376,57
IRVINGTON,54,013,54_013,2688,0,1753,0,5172,8318,2918,1984,267,17725,0,5,3,37192,1201,45903,938,1016
IRVINGTON,54,013,54_013,2689,0,4528,0,4855,7180,2701,1758,824,4750,0,5,1,15115,1018,80860,3684,4631
IRVINGTON,54,013,54_013,2690,0,4434,0,2369,1072,33,0,635,834,0,0,2,2121,646,101185,3565,5582
GRETNA,54,012,54_012,2691,0,6585,0,3978,3426,958,225,716,2893,83,80,0,7350,9329,79137,3695,857
GRETNA,54,012,54_012,2692,0,10786,0,3021,5018,1616,458,1603,7008,816,130,0,13231,7144,57025,5413,415
GRETNA,54,012,54_012,2693,0,11102,0,3957,6216,2742,625,1022,5310,713,45,1,20982,3490,70008,6720,443
GRETNA,54,012,54_012,2694,0,4553,0,9554,13139,6626,697,70,2686,0,1,17,16905,2107,56727,3166,225
GRETNA,54,012,54_012,2695,0,1388,0,14458,30141,17891,6175,60,859,0,1,27,8346,1349,37578,287,74
SURPRISE,54,014,54_014,2696,0,122,0,4248,678,66,22,15,1745,0,69,0,2796,88,114755,65,413
SURPRISE,54,014,54_014,2697,0,108,0,4347,449,33,13,10,418,0,46,0,1944,35,117505,54,138
SURPRISE,54,014,54_014,2698,0,119,0,4503,699,66,30,3,270,0,25,0,3473,7,113704,62,355
SURPRISE,54,014,54_014,2699,0,119,0,4426,674,62,30,0,377,0,12,0,3921,7,110407,86,337
SURPRISE,54,014,54_014,2700,0,158,0,5156,574,112,154,61,1243,0,17,0,4877,32,135823,317,268
KEARNEY,54,007,54_007,2701,0,3678,0,3521,1251,66,7,2,7,0,11,44,25775,475,73008,8693,3463
KEARNEY,54,007,54_007,2702,0,5338,0,3541,1769,112,8,293,25,0,5,45,17731,823,66326,12747,4666
KEARNEY,54,007,54_007,2703,0,4232,0,3388,2542,637,167,339,24,0,5,41,12541,785,76285,9795,3256
KEARNEY,54,007,54_007,2704,0,1395,0,4602,3121,1497,653,294,848,0,0,19,7884,676,93891,4631,744
KEARNEY,54,007,54_007,2705,0,85,0,4105,1114,347,178,33,971,7,14,68,30330,153,88638,1057,217
SUMNER,54,008,54_008,2706,0,2843,0,3945,1548,243,11,287,0,0,1,27,12150,2438,90935,7766,4093
SUMNER,54,008,54_008,2707,0,2730,0,3751,3206,595,92,317,11,0,0,6,14387,2074,82584,9090,4421
SUMNER,54,008,54_008,2708,0,116,0,3382,2254,328,81,33,141,0,0,0,47140,648,65173,1259,176
SUMNER,54,008,54_008,2709,0,30,0,3206,539,8,0,6,141,0,0,53,78242,270,37408,626,18
SUMNER,54,008,54_008,2710,0,5,0,3604,791,91,22,28,914,0,0,79,86001,250,39818,853,27
JULIAN,54,001,54_001,2711,0,3406,0,4100,925,149,63,992,18328,85,12,17,3081,5243,72436,2904,8377
JULIAN,54,001,54_001,2712,0,249,0,4634,2481,827,301,31,13257,47,7,15,3638,8027,87494,545,24
JULIAN,54,001,54_001,2713,0,3493,0,6211,7081,2178,854,2450,8388,29,13,4,3832,6686,62408,3174,4504
JULIAN,54,001,54_001,2714,0,5105,0,5690,7505,2183,854,2758,12059,28,6,153,5160,10101,55486,5132,6177
JULIAN,54,001,54_001,2715,0,3425,0,3814,2060,179,63,579,10634,13,26,263,3558,9701,84232,5902,3386
JOHNSON,54,002,54_002,2716,0,2209,0,3458,503,9,2,11,9914,676,6,86,25097,18627,60580,974,162
JOHNSON,54,002,54_002,2717,0,1154,0,3888,255,9,1,2,10616,107,26,100,32260,9862,63021,537,53
JOHNSON,54,002,54_002,2718,0,650,0,4192,382,16,1,2,9988,57,49,103,30367,6252,77405,237,33
JOHNSON,54,002,54_002,2719,0,480,0,4227,931,86,22,0,7612,20,52,61,19388,5207,91549,375,14
JOHNSON,54,002,54_002,2720,0,740,0,3932,734,67,19,2,7073,20,98,16,10681,6016,83915,504,36
BENKELMAN,54,036,54_036,2721,0,14,0,930,15,1,0,44,0,0,0,0,86707,878,41308,0,0
BENKELMAN,54,036,54_036,2722,0,225,0,1565,50,2,0,51,6,2,22,0,80721,4393,36163,48,99
BENKELMAN,54,036,54_036,2723,0,293,0,2246,155,2,0,2,6,2,22,21,89270,7531,24859,129,576
BENKELMAN,54,036,54_036,2724,0,66,0,2287,107,1,0,26,16,0,0,27,75689,5713,34265,72,228
BENKELMAN,54,036,54_036,2725,0,613,0,2961,1398,563,104,117,41,0,12,13,66342,4463,35521,1397,1860
BALD MTN.,55,101,55_101,2726,0,0,0,0,0,0,0,1073,67,2584,17,96919,10410,0,0,229,427
BALD MTN.,55,101,55_101,2727,0,2,0,0,0,0,0,109,2,680,1,111903,4415,0,0,511,2408
BALD MTN.,55,101,55_101,2728,0,301,0,0,0,0,0,124,0,17,0,115582,4864,0,0,604,2610
BALD MTN.,55,101,55_101,2729,0,299,0,0,0,0,0,14,2,51,0,115496,496,0,0,560,217
BALD MTN.,55,101,55_101,2730,0,299,0,35,0,0,0,0,0,34,2,117425,43,0,0,409,42
VIRGIN CREEK,55,907,55_907,2731,0,15,0,0,0,0,0,327,10,31,0,112395,2795,0,0,142,1450
VIRGIN CREEK,55,907,55_907,2732,0,115,0,259,165,2,0,474,0,198,0,111124,3092,0,0,250,603
VIRGIN CREEK,55,907,55_907,2733,0,106,0,395,359,6,0,218,1,356,0,112721,2279,0,0,167,448
VIRGIN CREEK,55,907,55_907,2734,0,3,0,281,417,6,0,140,1,256,0,113087,914,0,0,0,5
VIRGIN CREEK,55,907,55_907,2735,0,0,0,260,412,4,0,432,0,19,0,109078,4468,0,0,79,10
SHELDON NWR,55,903,55_903,2736,0,0,0,0,0,0,0,0,3,406,78,104793,26438,0,0,88,13
SHELDON NWR,55,903,55_903,2737,0,0,0,430,19,0,0,0,0,6,0,94509,32123,0,0,12,3
SHELDON NWR,55,903,55_903,2738,0,0,0,1086,20,0,0,0,6,82,49,122271,3758,0,0,7,2
SHELDON NWR,55,903,55_903,2739,0,0,0,1334,1,0,0,11,6,84,51,125506,1081,0,0,0,2
SHELDON NWR,55,903,55_903,2740,0,0,0,1277,50,0,0,11,1,48,10,123225,1060,0,0,0,0
FISH CREEK,55,009,55_009,2741,0,0,0,112,0,0,0,202,0,305,0,117832,2852,81,844,44,19
FISH CREEK,55,009,55_009,2742,0,0,0,0,0,0,0,297,0,1488,0,122278,489,0,0,19,25
FISH CREEK,55,009,55_009,2743,0,0,0,0,0,0,0,152,0,3751,0,125742,480,0,0,17,26
FISH CREEK,55,009,55_009,2744,0,0,0,0,0,0,0,324,0,892,0,116923,2041,0,0,0,0
FISH CREEK,55,009,55_009,2745,0,0,0,0,0,0,0,153,0,1600,0,118858,9354,0,0,0,0
NIXON,55,045,55_045,2746,0,0,0,182,559,22,0,126,0,42,0,113394,8919,0,0,183,292
NIXON,55,045,55_045,2747,0,261,0,706,1117,28,0,623,1,1,0,116001,2995,137,2601,363,3666
NIXON,55,045,55_045,2748,0,559,0,701,1086,27,0,516,1,1,0,97127,14217,196,2716,177,3377
NIXON,55,045,55_045,2749,0,697,0,523,629,2,0,708,0,1,0,102721,23580,410,1038,1431,576
NIXON,55,045,55_045,2750,0,673,0,882,1683,225,69,903,0,0,0,102388,6194,462,2397,3316,163
TOIYABE NF,55,015,55_015,2751,0,8,0,866,586,0,0,0,0,284,0,120565,673,816,43,2576,468
TOIYABE NF,55,015,55_015,2752,0,13,0,1224,335,0,0,0,0,16891,0,105682,290,3363,43,2349,817
TOIYABE NF,55,015,55_015,2753,0,5,0,1261,32,0,0,27,0,22561,0,102403,107,2547,0,625,566
TOIYABE NF,55,015,55_015,2754,0,0,0,1148,2,0,0,38,0,7345,0,115887,67,0,2462,0,46
TOIYABE NF,55,015,55_015,2755,0,0,0,1178,19,0,0,11,0,2605,0,119243,35,0,2253,0,51
CALIENTE,55,028,55_028,2756,0,0,0,0,0,0,0,2404,0,0,0,115847,9341,0,0,0,5
CALIENTE,55,028,55_028,2757,0,0,0,0,0,0,0,5,0,0,0,127153,227,0,0,0,5
CALIENTE,55,028,55_028,2758,0,0,0,38,46,1,0,0,0,58,0,127357,23,0,0,0,0
CALIENTE,55,028,55_028,2759,0,0,0,454,538,8,0,7,0,16,0,122288,291,0,0,0,0
CALIENTE,55,028,55_028,2760,0,0,0,499,560,8,0,2872,0,0,0,120370,3219,0,0,0,0
ASH MEADOWS,55,906,55_906,2761,0,0,0,591,268,30,0,4261,0,0,0,119871,888,0,0,118,13
ASH MEADOWS,55,906,55_906,2762,0,24,0,315,170,21,3,24196,0,0,0,91506,3413,0,0,3831,1588
ASH MEADOWS,55,906,55_906,2763,0,613,0,0,0,0,0,43472,0,0,0,54026,2669,0,0,6258,3149
ASH MEADOWS,55,906,55_906,2764,0,677,0,17,44,5,0,47470,0,0,0,48677,566,0,0,9016,5172
ASH MEADOWS,55,906,55_906,2765,0,65,0,11,18,2,0,51924,0,0,0,50326,235,0,0,6463,3896
NELSON,55,033,55_033,2766,0,0,0,1416,1200,267,12,27,0,0,0,131942,2281,0,0,0,0
NELSON,55,033,55_033,2767,0,0,0,588,417,5,0,10,0,0,0,126664,1381,0,0,0,0
NELSON,55,033,55_033,2768,0,0,0,416,208,8,0,100,0,0,0,128925,853,0,0,0,0
NELSON,55,033,55_033,2769,0,0,0,339,283,29,1,606,0,0,0,110678,2908,0,0,0,0
NELSON,55,033,55_033,2770,0,5234,0,421,336,82,1,3433,0,1,0,95389,15103,0,0,153,24
CLARKSVILLE,58,022,58_022,2771,0,16301,0,2498,1492,140,15,506,29823,19042,40895,4637,365,267,1,8935,358
CLARKSVILLE,58,022,58_022,2772,0,12736,0,3991,2105,309,36,230,30602,15203,35653,9858,639,404,1,9967,395
CLARKSVILLE,58,022,58_022,2773,0,6018,0,3745,1595,300,30,280,30078,15364,41706,15813,1066,2173,3,7868,449
CLARKSVILLE,58,022,58_022,2774,6543,584,0,3224,1279,433,110,247,27577,16511,40160,8593,1909,4856,71,6233,408
CLARKSVILLE,58,022,58_022,2775,570,432,0,2947,794,200,87,144,28249,18837,37345,18462,2219,3700,33,6399,259
DIXVIL NOTCH,58,021,58_021,2776,0,332,0,2800,899,139,31,58,27246,25554,36460,2526,1513,4653,47,3712,75
DIXVIL NOTCH,58,021,58_021,2777,0,423,0,4038,981,104,14,58,24379,22869,46832,2617,2524,6541,66,4332,68
DIXVIL NOTCH,58,021,58_021,2778,0,312,0,3391,657,45,2,62,22841,26898,41825,3686,3426,6305,36,5939,134
DIXVIL NOTCH,58,021,58_021,2779,0,195,0,3599,682,84,5,168,18991,26731,37310,4212,2657,5834,9,5055,201
DIXVIL NOTCH,58,021,58_021,2780,0,508,0,4271,1842,809,207,272,16036,28846,38334,3300,2455,11912,696,4284,230
STRATFORD,58,020,58_020,2781,0,2539,0,2703,1390,422,38,167,45092,16248,42769,5198,698,6470,2491,6406,534
STRATFORD,58,020,58_020,2782,0,1605,0,3089,1195,371,53,395,51554,12912,43112,5940,700,3937,1267,2942,417
STRATFORD,58,020,58_020,2783,0,1275,0,3328,1504,662,183,309,51282,12987,44443,6152,676,4698,1211,1501,198
STRATFORD,58,020,58_020,2784,0,1168,0,3810,2165,948,223,239,28525,24331,44805,4747,1852,11717,1895,3294,274
STRATFORD,58,020,58_020,2785,3950,891,0,3871,1949,854,224,193,26154,21647,39074,3384,2191,10633,1996,5109,408
MILAN,58,019,58_019,2786,0,1450,0,2571,1214,236,3,93,34411,22591,45586,8977,453,1053,4,11571,242
MILAN,58,019,58_019,2787,0,1736,0,2366,2859,2589,1004,348,31558,16179,38864,19889,1329,174,4,9157,290
MILAN,58,019,58_019,2788,0,1752,0,3202,4661,4034,1530,900,24366,14922,30614,23110,1590,674,29,5748,350
MILAN,58,019,58_019,2789,0,1604,0,3398,4576,3474,1360,736,20853,27700,37500,15134,1948,2351,538,13969,325
MILAN,58,019,58_019,2790,0,3580,0,3178,1971,533,146,388,25906,22204,39388,10529,881,2705,518,17343,417
JEFFERSON HL,58,017,58_017,2791,0,41,0,1379,1145,155,3,11,61903,19934,28079,4127,232,254,1,1261,62
JEFFERSON HL,58,017,58_017,2792,0,45,0,1699,1362,185,2,434,56415,21709,30218,5129,375,172,1,1272,77
JEFFERSON HL,58,017,58_017,2793,0,746,0,2463,2076,1036,257,557,49308,28340,33925,1786,403,382,4,1778,209
JEFFERSON HL,58,017,58_017,2794,0,2131,0,2614,2167,1261,410,383,51908,17602,34268,2196,432,1125,7,2648,264
JEFFERSON HL,58,017,58_017,2795,0,2453,0,2017,752,147,5,96,45738,17073,39974,4985,1158,1306,4,3996,168
JEFFERS NTCH,58,116,58_116,2796,0,114,0,1003,423,44,1,285,41397,42442,38309,977,178,97,3,728,41
JEFFERS NTCH,58,116,58_116,2797,0,64,0,613,552,172,7,252,22290,64257,31395,528,291,51,3,769,41
JEFFERS NTCH,58,116,58_116,2798,0,41,0,1923,676,317,15,392,11526,80386,23581,466,217,4,0,743,62
JEFFERS NTCH,58,116,58_116,2799,0,11,0,1017,217,59,2,4359,19642,65537,24387,610,352,42,0,509,32
JEFFERS NTCH,58,116,58_116,2800,0,25,0,1591,1096,122,2,80,50532,26025,30590,2548,157,1034,5,2845,109
FRANCONIA,58,018,58_018,2801,0,830,0,5198,4094,1990,361,681,55159,14645,35096,1750,600,94,7,907,191
FRANCONIA,58,018,58_018,2802,0,254,0,1882,1624,622,75,345,50572,35923,27570,1993,540,57,4,1236,122
FRANCONIA,58,018,58_018,2803,0,84,0,2173,320,37,0,9,49348,36965,32321,1580,1286,168,1,2368,136
FRANCONIA,58,018,58_018,2804,0,36,0,3071,400,40,1,98,46364,31881,35074,2933,1265,2197,1,4542,201
FRANCONIA,58,018,58_018,2805,0,224,0,4355,1657,915,152,680,31344,35105,35120,2684,731,3168,10,3783,172
WILMOT,58,011,58_011,2806,0,779,0,5864,1436,454,54,456,27280,30839,38865,3615,1374,2520,16,10425,857
WILMOT,58,011,58_011,2807,0,875,0,5173,1054,313,20,185,27122,31740,37848,4175,3499,2604,24,9615,705
WILMOT,58,011,58_011,2808,0,379,0,3685,614,151,9,68,37850,26126,42578,4731,3115,2118,13,4082,246
WILMOT,58,011,58_011,2809,0,2503,0,3834,665,105,5,80,29720,19629,37012,3588,1276,2637,18,4047,264
WILMOT,58,011,58_011,2810,0,375,0,2740,393,58,3,38,32258,22029,38491,6946,1556,1784,12,961,31
GILMANTN I W,58,010,58_010,2811,0,2316,0,8593,4699,2225,848,2642,20066,12722,42501,3721,2243,6367,69,9670,1082
GILMANTN I W,58,010,58_010,2812,0,2457,0,6274,2269,669,89,2494,25358,10944,51019,4761,2422,4952,110,8386,870
GILMANTN I W,58,010,58_010,2813,0,3306,0,6208,1173,160,23,218,23723,9422,51464,4503,2616,3624,125,7435,826
GILMANTN I W,58,010,58_010,2814,0,5146,0,5656,1205,103,9,118,20601,14396,50992,3217,2180,5313,124,9343,898
GILMANTN I W,58,010,58_010,2815,0,6239,0,7293,2604,568,52,246,13609,17397,48110,4583,1834,4670,98,15318,1124
CANTERBURY,58,009,58_009,2816,0,1645,0,5005,1771,440,30,173,26491,13731,50076,2061,918,5540,667,9537,1225
CANTERBURY,58,009,58_009,2817,0,869,0,4836,1141,574,351,3235,26197,10400,46757,3021,1504,4657,62,10800,1111
CANTERBURY,58,009,58_009,2818,0,2668,0,5359,1452,628,356,3340,19295,13328,47891,4414,1931,7514,218,10056,1253
CANTERBURY,58,009,58_009,2819,0,1505,0,4168,784,86,24,542,16640,13349,48954,3576,2627,10678,993,8378,1360
CANTERBURY,58,009,58_009,2820,0,4685,0,5668,1327,317,40,204,17246,15277,49165,2799,2173,7595,895,8920,964
CONCORD,58,007,58_007,2821,0,5322,0,5988,5676,3131,434,333,13328,21578,37478,2679,1117,5623,3606,11914,876
CONCORD,58,007,58_007,2822,0,3375,0,6991,5694,2991,472,365,15910,16123,40775,2548,1318,6587,4052,10562,1298
CONCORD,58,007,58_007,2823,0,2439,0,5017,2762,946,176,596,22817,16509,43890,3934,1821,6807,3342,8694,613
CONCORD,58,007,58_007,2824,0,3343,0,10117,5763,2277,699,644,27837,16556,44720,3052,1529,5785,557,6479,448
CONCORD,58,007,58_007,2825,0,3130,0,10281,5387,2160,673,602,21990,16171,42509,2765,1078,6794,141,5323,267
LEMPSTER,58,015,58_015,2826,0,1207,0,6226,1953,275,55,900,23895,23067,55608,3011,3570,4717,12,6937,474
LEMPSTER,58,015,58_015,2827,0,804,0,5739,3663,1644,397,1348,18055,28251,39798,2136,2755,6521,12,3333,391
LEMPSTER,58,015,58_015,2828,0,925,0,6040,3535,1630,391,1173,17991,34117,31404,1139,2555,6487,24,4543,583
LEMPSTER,58,015,58_015,2829,0,1686,0,4438,1228,178,4,221,21138,34556,36344,1220,2631,4984,15,6400,744
LEMPSTER,58,015,58_015,2830,0,3238,0,6549,3321,563,38,299,18659,25787,44699,1545,2023,3366,13,7841,622
HOPKINTON,58,005,58_005,2831,0,3206,0,4078,3939,1634,182,831,11810,37089,30347,3587,1362,5128,1727,13811,1119
HOPKINTON,58,005,58_005,2832,0,3088,0,4542,2774,847,106,491,18955,30236,35931,5464,1480,5757,1432,14492,662
HOPKINTON,58,005,58_005,2833,0,2448,0,4122,1134,156,28,267,25960,16977,38629,7382,1683,6073,121,10340,631
HOPKINTON,58,005,58_005,2834,0,307,0,3434,653,72,4,485,32341,14037,39648,6670,1631,4658,163,9466,686
HOPKINTON,58,005,58_005,2835,0,1545,0,4489,1319,310,112,722,29656,13601,37496,4468,979,5440,277,8956,618
STRAFFORD,58,008,58_008,2836,0,7632,0,4814,1854,659,111,163,16253,13393,50183,2717,750,4247,6,8578,958
STRAFFORD,58,008,58_008,2837,0,7338,0,5955,1755,261,21,151,15658,13658,55509,1750,818,3206,7,12017,1331
STRAFFORD,58,008,58_008,2838,0,4556,0,6219,2260,424,56,978,10919,15847,49501,1128,1064,1813,24,12975,1197
STRAFFORD,58,008,58_008,2839,0,3272,0,6498,2861,620,124,1622,11445,15564,51155,1647,1666,2533,46,15040,1319
STRAFFORD,58,008,58_008,2840,0,2917,0,7763,3669,939,309,1776,12749,19964,46231,1378,1971,7766,365,12978,1471
MARLOW,58,014,58_014,2841,0,1210,0,4017,851,88,1,107,34771,13576,50864,2892,1290,1961,1,8966,839
MARLOW,58,014,58_014,2842,0,1772,0,4430,915,92,1,25,29394,11978,48047,2710,1688,4144,1,7031,640
MARLOW,58,014,58_014,2843,0,1234,0,4871,1047,195,10,244,22312,19070,48714,1924,1791,6902,209,3584,412
MARLOW,58,014,58_014,2844,0,1398,0,5304,2387,1035,253,1283,24050,22967,38651,1382,1354,10159,2255,3238,479
MARLOW,58,014,58_014,2845,0,4787,0,4650,3340,1548,245,1449,24130,31135,32531,1264,1705,9088,3141,4452,1046
DOVER,58,004,58_004,2846,0,10032,0,10066,9296,4083,1390,269,18775,13505,20804,389,734,7569,1039,14939,4866
DOVER,58,004,58_004,2847,0,9714,0,9765,6333,2126,572,739,16704,16127,24164,550,996,10648,1130,12351,3958
DOVER,58,004,58_004,2848,0,1929,0,11015,6126,2227,692,1266,16403,16071,25139,681,1145,11391,376,10206,1796
DOVER,58,004,58_004,2849,0,2339,0,13355,8309,3546,1180,2538,12577,15580,26548,514,1524,11027,356,15890,1730
DOVER,58,004,58_004,2850,0,2219,0,10556,10097,5497,2241,2889,7029,10135,22339,529,1722,8747,171,16320,1323
WALPOLE,58,013,58_013,2851,0,1079,0,4029,749,139,42,451,22739,23013,44930,1349,1337,6521,96,3752,264
WALPOLE,58,013,58_013,2852,0,740,0,3918,724,62,2,307,25718,17100,50792,1814,913,4192,19,4526,347
WALPOLE,58,013,58_013,2853,0,726,0,4058,1011,108,1,177,22573,19113,56109,2927,730,2872,2,5724,507
WALPOLE,58,013,58_013,2854,0,2020,0,4089,1207,166,1,112,23716,13294,49034,3981,1063,2270,0,5020,473
WALPOLE,58,013,58_013,2855,0,2209,0,3804,1137,196,2,71,29814,10529,47652,3727,1682,1539,0,5978,749
PETERBOROUGH,58,001,58_001,2856,0,736,0,4050,963,151,1,270,19499,26817,47189,3827,2053,2783,1,7206,736
PETERBOROUGH,58,001,58_001,2857,0,576,0,4039,1201,194,17,942,19655,24209,41297,7327,1874,4082,0,7144,806
PETERBOROUGH,58,001,58_001,2858,0,844,0,5063,2222,357,23,988,14324,34341,41227,6394,1780,6939,6,7611,661
PETERBOROUGH,58,001,58_001,2859,0,1811,0,7693,5895,1405,74,177,15660,36500,37488,2948,1333,6556,15,10250,823
PETERBOROUGH,58,001,58_001,2860,0,1318,0,13478,15726,5106,453,641,15848,29823,26929,1511,1163,4803,40,11483,754
FITZWILLIAM,58,003,58_003,2861,0,1067,0,4029,2457,1018,105,592,17502,33833,33560,1108,1731,3339,607,8154,685
FITZWILLIAM,58,003,58_003,2862,0,1208,0,4340,2709,779,67,383,13166,39065,33299,1237,2046,5526,739,8974,621
FITZWILLIAM,58,003,58_003,2863,0,750,0,4101,2292,554,71,594,10618,36857,34849,1318,2452,5243,503,7410,378
FITZWILLIAM,58,003,58_003,2864,0,906,0,5241,3100,983,148,649,13079,30789,41590,1312,2692,5233,89,7464,400
FITZWILLIAM,58,003,58_003,2865,0,1366,0,5682,1864,620,66,441,22885,23639,56339,1584,2553,2543,6,8989,877
HIGH POINT,59,021,59_021,2866,0,7231,0,8011,658,163,38,65,75807,1292,12855,2107,508,3376,53,14610,417
HIGH POINT,59,021,59_021,2867,0,4629,0,7537,881,260,68,39,65344,1010,10443,2141,523,10175,579,14003,557
HIGH POINT,59,021,59_021,2868,0,2152,0,7460,965,106,24,26,72291,276,2861,297,410,21915,1663,13691,892
HIGH POINT,59,021,59_021,2869,0,937,0,4537,793,122,15,12,68791,113,777,119,251,14988,1220,11160,1002
HIGH POINT,59,021,59_021,2870,0,1297,0,4753,558,72,8,74,83811,301,5235,172,287,6098,177,11171,1087
RAMSEYSBURG,59,116,59_116,2871,0,2758,0,9823,2267,561,262,55,54513,156,4456,228,482,31100,16569,10591,357
RAMSEYSBURG,59,116,59_116,2872,0,1574,0,9911,1846,469,132,28,60909,153,5333,83,463,27438,6721,11057,312
RAMSEYSBURG,59,116,59_116,2873,0,1243,0,8264,913,222,35,64,57275,142,5337,105,400,25447,7320,15239,336
RAMSEYSBURG,59,116,59_116,2874,0,1528,0,9180,1403,324,74,39,53522,99,4206,259,421,22961,10352,19222,588
RAMSEYSBURG,59,116,59_116,2875,0,3993,0,10670,1558,473,157,347,69473,67,2785,378,832,8563,4157,15966,436
DOVER,59,022,59_022,2876,0,5843,0,18627,4640,2029,687,46,74175,28,3970,203,346,1621,12,10065,139
