RTENAME,StateNm,RouteID,U_S_R_I,id,h01_0,h01_11,h01_12,h01_21,h01_22,h01_23,h01_24,h01_31,h01_41,h01_42,h01_43,h01_52,h01_71,h01_81,h01_82,h01_90,h01_95
LAURENS,61,029,61_029,3242,0,2329,0,9616,6199,2737,1053,260,51977,8472,19563,228,263,13726,1541,4553,292
LAURENS,61,029,61_029,3243,0,2451,0,4961,934,208,34,8,37810,11086,22488,299,560,16693,2387,3663,300
LAURENS,61,029,61_029,3244,0,701,0,5151,839,124,22,15,37988,11594,22241,724,359,25842,2869,5693,421
LAURENS,61,029,61_029,3245,0,782,0,5711,942,118,20,16,41849,9412,16282,572,332,29982,2135,5384,466
MEDUSA,61,022,61_022,3246,0,343,0,6177,1367,187,30,103,55961,10159,19405,17,297,24677,80,1624,258
MEDUSA,61,022,61_022,3247,0,96,0,5407,563,82,9,77,58998,11930,30448,66,479,12568,79,1092,174
MEDUSA,61,022,61_022,3248,0,171,0,4944,183,29,1,71,41363,23147,38826,52,485,10015,1,2136,367
MEDUSA,61,022,61_022,3249,0,4047,0,4955,491,80,19,951,26059,31009,35843,12,289,13372,281,1659,463
MEDUSA,61,022,61_022,3250,0,3899,0,5705,737,133,41,759,25095,26729,32778,114,244,23331,388,1598,367
BRANCHPORT,61,049,61_049,3251,0,9347,0,6426,1062,426,95,45,47746,4624,25218,622,83,20956,2880,652,743
BRANCHPORT,61,049,61_049,3252,0,20480,0,6577,1170,300,49,28,32529,4237,22308,1029,148,28898,4886,1956,496
BRANCHPORT,61,049,61_049,3253,0,18509,0,5923,596,71,4,52,31538,3179,16076,1504,149,31762,11320,1505,219
BRANCHPORT,61,049,61_049,3254,0,8200,0,5999,518,61,4,45,40596,3561,15421,1268,228,24197,12531,2816,332
BRANCHPORT,61,049,61_049,3255,0,388,0,5925,282,18,1,0,59600,3825,15994,1077,188,20600,9086,5936,447
WHITNEY PT,61,030,61_030,3256,0,2937,0,4366,1595,393,82,427,27407,7873,26491,11,136,34022,1475,1454,702
WHITNEY PT,61,030,61_030,3257,0,1468,0,4254,323,12,1,205,30921,8044,33226,114,27,33720,943,2878,831
WHITNEY PT,61,030,61_030,3258,0,648,0,5293,669,138,69,220,31897,8334,32896,56,50,33862,1003,2671,596
WHITNEY PT,61,030,61_030,3259,0,1092,0,5889,1317,276,89,303,32752,6777,28442,71,188,33465,4615,3286,737
WHITNEY PT,61,030,61_030,3260,0,1100,0,5513,1188,240,83,241,37301,5864,29085,277,208,28226,5075,3271,1026
COVENTRYVILE,61,031,61_031,3261,0,817,0,4894,376,21,1,119,32059,8561,38282,97,77,31980,525,2257,304
COVENTRYVILE,61,031,61_031,3262,0,1057,0,6416,1091,207,49,136,43763,6358,29550,117,153,33938,2487,2747,835
COVENTRYVILE,61,031,61_031,3263,0,786,0,5947,1198,227,49,132,60519,3614,17118,132,149,29968,2293,4174,1131
COVENTRYVILE,61,031,61_031,3264,0,411,0,4477,278,25,1,64,59908,4067,10905,131,45,22364,502,5497,658
COVENTRYVILE,61,031,61_031,3265,0,408,0,5863,424,26,0,36,61412,6134,8245,306,188,31375,1584,5084,269
PHILLIPS CR,61,045,61_045,3266,0,323,0,5486,460,26,3,143,52929,14791,21451,352,697,20571,1011,806,253
PHILLIPS CR,61,045,61_045,3267,0,601,0,5744,373,26,3,71,71677,18107,18634,384,496,12163,441,2264,551
PHILLIPS CR,61,045,61_045,3268,0,678,0,4663,189,4,0,4,66893,15721,12986,193,239,13103,601,5605,1040
PHILLIPS CR,61,045,61_045,3269,0,874,0,5306,223,17,0,1,68265,8240,10902,688,287,21226,1536,6087,1114
PHILLIPS CR,61,045,61_045,3270,0,702,0,5023,416,38,5,0,56869,4879,10700,1497,140,21141,7948,2312,476
CATTARAUGUS,61,056,61_056,3271,0,642,0,4510,496,51,8,216,52173,5239,19578,144,82,29281,1671,1974,482
CATTARAUGUS,61,056,61_056,3272,0,370,0,4177,906,257,25,235,58524,4519,18169,221,133,18258,1775,1535,315
CATTARAUGUS,61,056,61_056,3273,0,345,0,5269,948,261,26,211,71296,3883,17123,365,297,12392,1551,290,142
CATTARAUGUS,61,056,61_056,3274,0,182,0,6637,1445,487,59,132,75602,2967,14307,239,426,9833,2782,131,59
CATTARAUGUS,61,056,61_056,3275,0,184,0,6929,1519,497,57,141,79780,3046,14509,174,355,11278,3193,242,144
RANDOLPH,61,059,61_059,3276,0,6806,0,3803,168,40,4,4107,61828,4806,31391,561,470,6195,328,956,239
RANDOLPH,61,059,61_059,3277,0,489,0,6087,1695,331,38,364,42977,4877,24876,188,303,23447,6336,10458,2703
RANDOLPH,61,059,61_059,3278,0,218,0,6033,1663,308,36,84,27219,3080,13953,103,195,40832,8518,14284,3541
RANDOLPH,61,059,61_059,3279,0,336,0,4698,611,35,2,77,45184,5393,16514,111,69,41491,5115,1129,319
RANDOLPH,61,059,61_059,3280,0,1857,0,4497,543,27,2,309,52193,5134,17611,222,60,33730,6693,6001,1368
DOWNSVILLE,61,121,61_121,3281,0,5339,0,4006,75,6,0,573,69243,5475,25950,8,483,4763,0,341,90
DOWNSVILLE,61,121,61_121,3282,0,8187,0,4191,97,5,0,799,62122,6430,25239,11,305,6222,63,298,90
DOWNSVILLE,61,121,61_121,3283,0,14940,0,4148,91,6,0,1134,55884,5781,24963,39,177,4003,76,368,99
DOWNSVILLE,61,121,61_121,3284,0,13199,0,3453,37,3,0,868,50479,4599,22735,62,138,3722,13,167,65
DOWNSVILLE,61,121,61_121,3285,0,11912,0,4082,372,90,16,733,51914,6460,29839,50,387,4544,742,776,104
S VANDALIA,61,111,61_111,3286,0,2289,0,6113,2491,859,113,359,61732,2370,19506,204,386,15767,2647,5378,567
S VANDALIA,61,111,61_111,3287,0,2149,0,10670,6907,3695,952,387,47259,2756,23820,343,422,19030,2758,731,337
S VANDALIA,61,111,61_111,3288,0,1619,0,9680,6092,3594,972,163,49698,3242,26936,447,375,14700,1067,1111,183
S VANDALIA,61,111,61_111,3289,0,1213,0,4999,1153,388,94,182,59781,4106,25608,327,167,15435,1314,2626,306
S VANDALIA,61,111,61_111,3290,0,126,0,5695,551,92,5,77,65498,6222,24296,232,141,13944,472,280,184
VESTAL CTR,61,044,61_044,3291,0,1552,0,4583,1099,145,11,369,19461,2717,15599,60,121,18361,3645,717,502
VESTAL CTR,61,044,61_044,3292,0,1844,0,7334,1684,323,55,782,30323,5683,30665,102,189,42642,6161,1288,762
VESTAL CTR,61,044,61_044,3293,0,192,0,4767,617,35,6,197,27962,7414,33605,76,125,41337,2286,1058,202
VESTAL CTR,61,044,61_044,3294,0,1001,0,6699,2733,425,51,190,37459,8065,35165,107,328,29722,1197,1146,437
VESTAL CTR,61,044,61_044,3295,0,1330,0,8051,4792,876,120,436,40006,8150,37039,81,155,19648,207,1103,462
EDEN,63,126,63_126,3296,0,1569,0,6110,1009,151,27,22,52812,9243,12032,2443,2055,22116,2989,644,22
EDEN,63,126,63_126,3297,0,1444,0,7472,2405,411,173,6,51076,11668,12476,2959,2871,26453,2484,320,14
EDEN,63,126,63_126,3298,0,862,0,11785,5394,899,310,17,46229,12419,12803,1867,1838,24790,568,327,18
EDEN,63,126,63_126,3299,0,1373,0,17827,8732,2459,1144,45,46176,7999,10875,582,1888,17646,696,364,29
EDEN,63,126,63_126,3300,0,1470,0,12549,7147,2549,1178,42,52770,5234,9370,873,2727,18106,1557,601,28
COPELAND,63,027,63_027,3301,0,242,0,13208,3723,1083,317,72,37995,2230,14381,776,585,37730,3349,0,0
COPELAND,63,027,63_027,3302,0,984,0,13794,5081,1860,737,270,46427,3246,13554,1484,1065,25402,4131,0,0
COPELAND,63,027,63_027,3303,0,1208,0,6835,1755,510,250,260,45171,5292,16513,2644,1467,25096,6422,11,0
COPELAND,63,027,63_027,3304,0,1146,0,6579,773,75,16,107,44351,5861,15132,2461,1304,24320,8406,11,0
COPELAND,63,027,63_027,3305,0,1034,0,7215,731,75,32,111,48107,5766,12593,1963,1526,26336,8603,41,5
ARCOLA,63,024,63_024,3306,0,157,0,4755,447,48,1,54,16222,47346,21740,2795,9612,5504,2105,8170,119
ARCOLA,63,024,63_024,3307,0,157,0,3935,272,22,0,32,15295,50705,20232,3457,13598,5297,1438,10499,109
ARCOLA,63,024,63_024,3308,0,156,0,4472,1414,131,36,4,16917,41145,18728,4713,10748,7456,7073,6534,33
ARCOLA,63,024,63_024,3309,0,14010,0,6398,1851,201,42,11,20076,35667,18147,4889,7769,7150,8040,1722,21
ARCOLA,63,024,63_024,3310,0,27803,0,8240,949,87,8,48,17950,33956,15344,2621,5288,4601,2024,1837,12
DURHAM,63,225,63_225,3311,0,524,0,17671,2458,703,114,13,51398,12543,19679,948,597,14827,385,187,3
DURHAM,63,225,63_225,3312,0,655,0,7006,860,115,20,187,56822,9196,14788,1089,1384,27033,2327,793,20
DURHAM,63,225,63_225,3313,0,933,0,6269,1364,160,17,214,49082,5916,13440,1115,2458,25369,5931,718,22
DURHAM,63,225,63_225,3314,0,901,0,8411,1932,432,131,221,52125,5401,13788,1389,2700,25089,8569,551,28
DURHAM,63,225,63_225,3315,0,821,0,8177,2838,1106,634,42,48660,5256,13277,2683,2239,24302,7756,807,25
YOUNGSVILLE,63,025,63_025,3316,0,806,0,10032,2874,896,181,281,25449,26842,25741,4881,2104,17070,2224,1824,83
YOUNGSVILLE,63,025,63_025,3317,0,556,0,6053,1551,364,60,170,26732,27998,26702,7750,2567,11751,1644,4387,110
YOUNGSVILLE,63,025,63_025,3318,0,436,0,4671,246,7,1,22,28656,28014,28165,7771,3709,13131,1712,4844,82
YOUNGSVILLE,63,025,63_025,3319,0,636,0,5716,723,118,32,32,25659,28004,29029,6232,4376,16623,2129,2829,80
YOUNGSVILLE,63,025,63_025,3320,0,701,0,7856,1823,618,153,27,22747,22985,29115,7224,3324,19031,2875,1380,84
LINVILLE,63,031,63_031,3321,0,504,0,14271,1020,233,38,258,40592,2496,57013,1511,171,4081,0,199,17
LINVILLE,63,031,63_031,3322,0,266,0,10314,461,117,33,41,39248,3079,48258,999,79,597,0,32,0
LINVILLE,63,031,63_031,3323,0,206,0,8901,569,196,12,5,38161,2999,48381,516,21,2080,0,79,27
LINVILLE,63,031,63_031,3324,0,445,0,14806,1540,622,78,50,44298,1096,47152,430,79,4380,0,79,27
LINVILLE,63,031,63_031,3325,0,362,0,15621,1648,595,74,78,50729,1136,37568,598,234,5741,0,22,25
DORTCHES,63,224,63_224,3326,0,1107,0,11315,7811,3365,945,611,6587,13696,7072,666,3678,2933,38957,25673,580
DORTCHES,63,224,63_224,3327,0,857,0,4211,3407,1410,537,36,3779,15106,4089,1033,1627,1012,40368,40215,1269
DORTCHES,63,224,63_224,3328,0,512,0,3500,1679,381,149,8,1844,15628,2869,1345,691,760,54902,38078,1418
DORTCHES,63,224,63_224,3329,0,435,0,2688,619,30,0,2,1316,16748,2172,1131,478,619,49110,45715,1824
DORTCHES,63,224,63_224,3330,0,407,0,1889,297,16,0,1,2120,15251,2002,892,336,249,35574,57550,1598
SHEFFIELD,63,217,63_217,3331,0,536,0,5350,959,114,37,27,44101,4887,8238,708,792,38588,16205,510,83
SHEFFIELD,63,217,63_217,3332,0,502,0,5869,1918,417,156,43,49130,5968,7761,647,984,38592,8957,929,90
SHEFFIELD,63,217,63_217,3333,0,445,0,7224,3594,996,415,213,43624,5394,8228,482,1253,37569,6006,943,88
SHEFFIELD,63,217,63_217,3334,0,580,0,7570,3197,889,480,81,47161,5613,9797,321,1284,33697,4536,1098,60
SHEFFIELD,63,217,63_217,3335,0,1073,0,8783,2189,408,333,19,50665,4819,10061,356,1275,35359,5359,1343,106
SPEED,63,010,63_010,3336,0,2138,0,2029,568,81,29,18,394,5735,1986,959,169,117,30122,76809,615
SPEED,63,010,63_010,3337,0,2237,0,2428,664,88,29,16,1499,13857,4136,1398,220,110,42835,60457,758
SPEED,63,010,63_010,3338,0,1657,0,3326,998,62,2,5,2390,13046,4473,828,316,120,53404,44034,1006
SPEED,63,010,63_010,3339,0,179,0,3832,965,57,2,4,3157,27621,3860,2500,1845,167,56766,21794,393
SPEED,63,010,63_010,3340,0,138,0,3157,516,15,0,3,3478,33745,3286,3802,3672,160,49652,21234,573
SAXAPAHAW,63,014,63_014,3341,0,964,0,6653,3613,1103,407,8,40939,2160,4736,1343,760,46654,6378,1259,18
SAXAPAHAW,63,014,63_014,3342,0,1244,0,7225,3202,820,299,6,36947,4919,7273,1095,463,49806,4715,473,15
SAXAPAHAW,63,014,63_014,3343,0,740,0,6653,1333,57,9,1,46760,4459,8213,1544,836,51765,4848,412,14
SAXAPAHAW,63,014,63_014,3344,0,593,0,5906,1198,52,2,1,50913,5278,7700,1113,1351,36668,1950,222,13
SAXAPAHAW,63,014,63_014,3345,0,514,0,5776,1215,141,38,2,50230,7153,8122,1045,1648,32121,1879,274,8
SAWMILL,63,119,63_119,3346,0,2160,0,8885,2265,241,35,61,23884,18765,20854,5380,4705,15342,418,2276,117
SAWMILL,63,119,63_119,3347,0,2647,0,13439,3673,406,70,20,28184,16176,19602,4784,3213,19079,144,1510,90
SAWMILL,63,119,63_119,3348,0,68,0,27719,9322,2211,685,40,28514,5534,17879,1966,870,25112,286,253,1
SAWMILL,63,119,63_119,3349,0,220,0,20885,8308,2025,642,49,26602,6524,23246,1433,942,29796,1596,421,1
SAWMILL,63,119,63_119,3350,0,199,0,7917,4043,208,69,21,27245,8516,29564,1425,1094,37092,2706,190,0
MARSHALL,63,220,63_220,3351,0,685,0,7571,580,17,0,53,41525,4040,17770,113,1015,32755,219,0,0
MARSHALL,63,220,63_220,3352,0,2,0,10913,1527,164,41,82,33432,3569,15885,71,974,50363,517,0,0
MARSHALL,63,220,63_220,3353,0,1785,0,8030,1296,251,41,144,53446,3409,16061,177,960,25741,2,0,0
MARSHALL,63,220,63_220,3354,0,1081,0,7334,1269,283,41,143,72711,1574,11819,304,209,20886,4,0,0
MARSHALL,63,220,63_220,3355,0,3,0,5120,166,2,0,5,89911,657,12067,327,83,10005,13,0,0
JAMESVILLE,63,109,63_109,3356,0,64,0,4085,849,12,0,0,1119,66983,2447,10946,1944,0,20718,16140,113
JAMESVILLE,63,109,63_109,3357,0,320,0,4911,1004,95,16,41,1675,49725,2702,9028,915,18,26331,20242,119
JAMESVILLE,63,109,63_109,3358,0,949,0,4588,962,113,16,48,1177,34160,3321,8877,1500,18,24741,32253,329
JAMESVILLE,63,109,63_109,3359,0,66,0,4012,384,44,12,1,1721,55659,3421,9379,2917,111,17476,26876,346
JAMESVILLE,63,109,63_109,3360,0,1362,0,7817,2781,843,87,139,1320,37073,3501,5154,1947,12,30597,31348,897
JORDAN,63,012,63_012,3361,0,1741,0,6103,1928,101,27,124,19064,18295,18481,1350,2793,17643,21395,14232,85
JORDAN,63,012,63_012,3362,0,1790,0,8500,6096,1251,418,157,15079,18106,17729,1206,2816,20357,20045,13450,149
JORDAN,63,012,63_012,3363,0,1746,0,9765,5855,1024,332,114,12694,18145,18096,1288,2710,21706,19781,11919,206
JORDAN,63,012,63_012,3364,0,2345,0,8263,3191,266,26,115,14951,18993,19848,1814,3191,25365,20997,8924,239
JORDAN,63,012,63_012,3365,0,2086,0,7037,2118,279,47,119,16142,20411,18308,1882,2938,22772,18423,9634,290
MILLTAIL CR,63,107,63_107,3366,0,22064,0,1036,236,12,1,24,0,37,0,49,9,0,62,91926,6900
MILLTAIL CR,63,107,63_107,3367,0,5407,0,2217,374,16,1,63,0,21,0,43,9,0,22,109423,4838
MILLTAIL CR,63,107,63_107,3368,0,89,0,2558,240,11,0,77,0,0,0,14,11,0,15,112773,4962
MILLTAIL CR,63,107,63_107,3369,0,1719,0,2051,66,0,0,182,0,107,0,14,53,0,6,118963,2777
MILLTAIL CR,63,107,63_107,3370,0,4400,0,2053,234,13,1,218,0,142,0,13,66,0,16200,100891,2489
OTEEN,63,121,63_121,3371,0,12,0,31364,6829,2397,877,93,52598,1127,12834,85,202,4635,86,42,0
OTEEN,63,121,63_121,3372,0,13,0,3877,427,31,6,51,97698,176,5942,1680,111,8826,78,47,0
OTEEN,63,121,63_121,3373,0,40,0,5679,562,32,6,30,100775,193,4583,631,152,11157,78,47,0
OTEEN,63,121,63_121,3374,0,23,0,6830,583,32,0,21,91336,481,8105,440,346,6895,34,0,0
OTEEN,63,121,63_121,3375,0,25,0,14059,1026,31,1,24,75712,969,13681,238,94,6560,0,18,0
CLIMAX,63,015,63_015,3376,0,820,0,5022,930,141,32,51,43150,5192,14441,4439,2028,42545,5673,417,9
CLIMAX,63,015,63_015,3377,0,1251,0,7425,2836,950,303,58,47485,3874,10407,2771,1753,35806,5290,407,21
CLIMAX,63,015,63_015,3378,0,1225,0,8287,2963,925,328,50,55713,4454,10076,3542,2376,26759,937,286,43
CLIMAX,63,015,63_015,3379,0,773,0,6210,1063,71,17,33,60597,4006,7995,4111,2965,37427,2682,302,7
CLIMAX,63,015,63_015,3380,0,916,0,8672,2870,191,52,18,51430,3631,7698,1833,1599,44351,2820,267,11
COKESBURY,63,212,63_212,3381,0,1643,0,10600,4729,393,42,89,6875,13260,17527,1013,11035,14027,19835,16735,1655
COKESBURY,63,212,63_212,3382,0,1942,0,9137,3705,215,13,80,8922,12331,18607,933,10708,13045,27286,13907,1318
COKESBURY,63,212,63_212,3383,0,1820,0,8616,5115,726,140,87,10999,11764,18159,1679,9030,13093,31045,8183,1131
COKESBURY,63,212,63_212,3384,0,1365,0,8219,5036,672,122,73,13472,17435,23414,2147,8659,11679,25753,3950,758
COKESBURY,63,212,63_212,3385,0,1031,0,5626,2161,158,12,57,17324,27016,28341,2687,6961,10893,15986,3383,298
HULLS XROADS,63,218,63_218,3386,0,208,0,7379,1875,117,11,106,33703,5795,10082,701,1104,47552,14043,163,0
HULLS XROADS,63,218,63_218,3387,0,280,0,7668,2021,229,57,83,35827,6488,10139,1252,1134,45551,11265,183,1
HULLS XROADS,63,218,63_218,3388,0,325,0,5559,3309,587,90,129,33650,5744,8561,1081,776,48829,9220,571,16
HULLS XROADS,63,218,63_218,3389,0,248,0,5423,8810,1401,468,87,28048,3681,6868,507,793,55064,10027,924,22
HULLS XROADS,63,218,63_218,3390,0,154,0,10344,16702,3089,1122,32,25543,3929,10582,578,761,36128,8148,837,15
ROSE,63,013,63_013,3391,0,604,0,9875,4455,973,173,231,2183,7230,3557,456,3574,1441,54356,34997,843
ROSE,63,013,63_013,3392,0,249,0,6538,1890,222,27,47,2426,9990,5325,844,2163,1919,59582,35139,946
ROSE,63,013,63_013,3393,0,308,0,5862,1521,72,9,45,2436,10060,4226,757,2039,2880,63827,34456,1062
ROSE,63,013,63_013,3394,0,437,0,6374,2639,460,34,57,2651,9717,3241,366,1685,3444,57332,34017,876
ROSE,63,013,63_013,3395,0,726,0,5817,3190,577,78,1107,3939,9584,5560,358,2956,6482,47973,31739,913
WACO,63,118,63_118,3396,0,205,0,8776,2390,180,62,37,26732,8601,10768,1046,956,41845,14419,568,22
WACO,63,118,63_118,3397,0,255,0,8417,2906,252,83,0,29408,6919,10422,1380,530,48855,9304,527,19
WACO,63,118,63_118,3398,0,337,0,7100,2773,165,16,2,28937,5818,7812,1692,470,49299,10594,527,12
WACO,63,118,63_118,3399,0,346,0,8539,3978,617,302,12,32920,6638,10802,1213,475,46416,8722,884,10
WACO,63,118,63_118,3400,0,278,0,8966,4817,891,499,20,28973,5857,13462,527,1328,43405,8627,618,8
FONTANA,63,022,63_022,3401,0,9253,0,3650,140,9,1,33,28460,5747,23535,867,178,407,0,12,0
FONTANA,63,022,63_022,3402,0,9397,0,4209,199,29,13,39,49288,6510,39787,1391,287,397,0,17,0
FONTANA,63,022,63_022,3403,0,7840,0,3897,359,101,51,25,53736,4794,34952,1039,431,996,0,261,22
FONTANA,63,022,63_022,3404,0,3064,0,4111,337,135,60,7,51796,5223,42268,1065,606,752,0,261,22
FONTANA,63,022,63_022,3405,0,3367,0,3989,322,178,64,31,67253,3929,35430,839,517,680,0,256,22
CULLOWHEE,63,030,63_030,3406,0,2642,0,14866,1275,389,69,178,28505,1929,39368,3897,153,504,10,122,0
CULLOWHEE,63,030,63_030,3407,0,5963,0,14552,700,112,10,112,43699,1848,37690,5698,261,685,8,89,0
CULLOWHEE,63,030,63_030,3408,0,4660,0,10452,278,36,3,71,65898,1118,24732,4679,214,693,6,38,8
CULLOWHEE,63,030,63_030,3409,0,428,0,10022,1017,472,52,20,81465,772,19201,933,256,3064,64,99,8
CULLOWHEE,63,030,63_030,3410,0,257,0,13647,1954,649,72,89,66234,1219,19385,534,548,6292,111,101,2
GENOA,63,213,63_213,3411,0,592,0,4387,734,22,0,6,245,17343,8724,4562,1146,9049,42564,35269,234
GENOA,63,213,63_213,3412,0,480,0,4393,1084,45,1,2,266,14015,8082,3282,706,6395,57872,25877,234
GENOA,63,213,63_213,3413,0,430,0,6151,2817,587,201,3,300,13937,6556,3906,594,3088,71392,16008,96
GENOA,63,213,63_213,3414,0,471,0,7957,3623,1203,304,7,513,16952,4318,6688,2397,3422,49363,16942,171
GENOA,63,213,63_213,3415,0,2360,0,10297,4785,1358,302,62,1724,17460,3882,7625,3344,2281,39823,24782,554
KINSTON,63,011,63_011,3416,0,333,0,5927,1803,174,19,21,89,23079,4270,4620,1126,2669,51609,20653,245
KINSTON,63,011,63_011,3417,0,204,0,5163,1551,132,4,130,149,27191,5167,4381,961,1704,54367,17868,346
KINSTON,63,011,63_011,3418,0,1458,0,4096,1081,44,1,134,375,24355,4535,4215,926,1476,49331,22437,577
KINSTON,63,011,63_011,3419,0,1820,0,4103,1412,156,11,125,848,12275,2708,2798,519,334,60105,25783,745
KINSTON,63,011,63_011,3420,0,1290,0,6176,2338,486,78,10,1661,11391,2593,2750,1124,139,60197,27178,633
JONES CORNER,63,311,63_311,3421,0,75,0,3948,475,12,0,13,623,21185,3631,5282,1075,457,47619,39829,714
JONES CORNER,63,311,63_311,3422,0,158,0,3697,650,52,0,7,666,31228,4898,4226,2837,175,36662,40633,774
JONES CORNER,63,311,63_311,3423,0,151,0,4050,815,111,8,49,902,35229,7795,6642,3364,182,33550,35050,594
JONES CORNER,63,311,63_311,3424,0,1236,0,4719,945,196,17,57,1360,36580,13398,9518,3720,367,27563,28292,262
JONES CORNER,63,311,63_311,3425,0,1096,0,3807,1168,76,16,20,1641,45809,11809,10926,3184,59,11940,26295,745
RAEFORD,63,900,63_900,3426,0,562,0,4864,1251,80,5,346,4542,48403,1176,5563,12878,2420,13520,29937,204
RAEFORD,63,900,63_900,3427,0,561,0,6278,1650,213,22,625,2368,50571,955,5120,12850,2432,9235,33828,120
RAEFORD,63,900,63_900,3428,0,1026,0,6895,2290,394,93,1019,1695,56813,1015,4805,14817,1910,4605,31056,562
RAEFORD,63,900,63_900,3429,0,706,0,4888,1178,109,18,683,2658,58921,1414,2027,15490,1539,3964,31114,612
RAEFORD,63,900,63_900,3430,0,545,0,4904,874,115,32,55,4930,50550,6510,2051,22497,3276,9824,24003,251
HIGHLANDS,63,910,63_910,3431,0,170,0,9874,855,264,41,21,16659,12725,59358,736,104,995,3,42,4
HIGHLANDS,63,910,63_910,3432,0,206,0,13157,1106,282,42,64,15592,8846,50776,962,115,988,2,79,5
HIGHLANDS,63,910,63_910,3433,0,21,0,2922,59,4,1,7,24229,11233,74974,432,15,211,0,118,2
HIGHLANDS,63,910,63_910,3434,0,67,0,11899,1045,275,41,296,18521,12560,73156,1022,72,705,2,170,1
HIGHLANDS,63,910,63_910,3435,0,79,0,13336,1111,278,41,279,16458,14001,65713,955,110,1299,3,171,5
NEWPORT,63,202,63_202,3436,0,5692,0,9066,4794,881,134,166,1003,30215,861,2888,3797,864,7273,42684,9866
NEWPORT,63,202,63_202,3437,0,19187,0,4887,1379,60,0,91,788,32757,561,3258,3055,520,4085,26701,14217
NEWPORT,63,202,63_202,3438,0,9074,0,4295,825,23,1,106,192,33812,1265,3528,5288,798,9004,55046,5037
NEWPORT,63,202,63_202,3439,0,2075,0,3379,768,84,50,167,344,26247,2581,3428,3310,758,7184,62935,1440
NEWPORT,63,202,63_202,3440,0,25687,0,5348,1361,333,312,306,563,39015,6050,2991,2243,493,2258,37729,963
MERRIMON,63,002,63_002,3441,0,31067,0,3022,150,1,0,158,290,35474,1243,4226,3187,121,11534,22976,5861
MERRIMON,63,002,63_002,3442,0,7101,0,1775,278,18,0,67,1092,36288,274,3060,2802,137,45235,28776,9132
MERRIMON,63,002,63_002,3443,0,16289,0,3505,1495,166,20,314,1127,26641,414,3215,3530,1784,30657,25581,13477
MERRIMON,63,002,63_002,3444,0,25527,0,4117,1418,124,9,434,47,19290,326,4369,3437,3569,21737,21465,17823
MERRIMON,63,002,63_002,3445,0,30819,0,3472,1026,73,6,414,31,20760,297,3756,1912,1883,16801,22966,18970
MAPLE HILL,63,204,63_204,3446,0,783,0,1635,243,7,0,61,193,26765,993,5427,3282,0,3600,74054,1119
MAPLE HILL,63,204,63_204,3447,0,598,0,1963,509,16,0,112,166,27297,3999,6195,1436,0,10490,62422,2451
MAPLE HILL,63,204,63_204,3448,0,678,0,2810,717,30,0,95,193,50149,4392,8143,2405,13,16094,33441,1878
MAPLE HILL,63,204,63_204,3449,0,109,0,3220,579,19,0,1,69,58580,2245,6347,3707,118,9754,30562,1481
MAPLE HILL,63,204,63_204,3450,0,127,0,4347,995,45,0,1,155,36958,4336,4874,3194,788,14771,49795,1370
WARDS CORNER,63,004,63_004,3451,0,1271,0,3897,604,11,0,11,87,31530,2877,6799,3549,128,29101,40289,1007
WARDS CORNER,63,004,63_004,3452,0,921,0,3016,434,7,0,10,46,18049,1239,9015,5225,105,30988,50814,2476
WARDS CORNER,63,004,63_004,3453,0,719,0,3007,528,17,1,654,40,27141,1098,11191,7674,0,25916,40845,2700
WARDS CORNER,63,004,63_004,3454,0,850,0,3161,728,29,1,599,125,54547,1714,9470,6966,0,16887,31996,1434
WARDS CORNER,63,004,63_004,3455,0,172,0,3828,1033,57,1,3,215,63703,2109,7112,5930,0,21157,15412,346
MONTAGUE,63,205,63_205,3456,0,2500,0,2196,1259,51,4,267,61,36097,850,11287,2665,26,8857,52518,1329
MONTAGUE,63,205,63_205,3457,0,627,0,3057,1202,52,4,201,80,47757,1549,10825,3167,26,16063,37065,1048
MONTAGUE,63,205,63_205,3458,0,384,0,3647,884,76,2,17,240,53443,2017,10002,6682,109,30188,22769,288
MONTAGUE,63,205,63_205,3459,0,215,0,3852,806,71,4,1,103,44181,2158,8463,7342,355,41767,20802,368
MONTAGUE,63,205,63_205,3460,0,160,0,3603,590,16,2,0,201,37151,2264,7530,6354,188,36598,24657,1335
HALLSBORO,63,005,63_005,3461,0,278,0,2894,1276,61,3,9,171,35216,436,5098,4958,0,26143,45711,2945
HALLSBORO,63,005,63_005,3462,0,196,0,2058,671,27,1,5,113,22802,333,4992,2056,9,17136,67611,3835
HALLSBORO,63,005,63_005,3463,0,313,0,2466,535,18,1,8,64,18525,460,4492,1787,9,14645,72551,1637
HALLSBORO,63,005,63_005,3464,0,299,0,2768,439,19,1,8,47,19524,821,3201,1310,0,13583,80356,1253
HALLSBORO,63,005,63_005,3465,0,143,0,4103,975,31,4,1,35,28454,2181,5162,1925,0,22606,61407,947
MYRTLE GROVE,63,003,63_003,3466,0,44119,0,13149,16703,3264,557,3148,3,11529,11,4680,909,0,417,11068,13134
MYRTLE GROVE,63,003,63_003,3467,0,79224,0,5808,9071,2499,512,2716,0,8957,0,2299,740,0,99,6393,6053
MYRTLE GROVE,63,003,63_003,3468,0,75418,0,4440,7712,2256,574,2434,8,9313,6,2335,684,0,568,5602,5754
MYRTLE GROVE,63,003,63_003,3469,0,44523,0,9628,12126,2592,489,1973,10,15796,22,5586,1319,0,505,13179,11858
