RTENAME,StateNm,RouteID,U_S_R_I,id,h00_0,h00_11,h00_12,h00_21,h00_22,h00_23,h00_24,h00_31,h00_41,h00_42,h00_43,h00_52,h00_71,h00_81,h00_82,h00_90,h00_95
SHANNON,34,065,34_065,1130,0,209,0,3863,3284,556,169,118,4733,209,1914,0,1176,4847,34728,0,14
HOLCOMB,34,003,34_003,1131,0,286,0,1993,1977,370,125,556,9540,104,3908,0,74,6682,30053,80,69
HOLCOMB,34,003,34_003,1132,0,1496,0,3426,4057,1249,462,106,11300,149,93,6,31,4371,27199,1822,58
HOLCOMB,34,003,34_003,1133,0,21,0,1186,939,103,28,13,5224,209,161,63,5,3144,44717,20,0
HOLCOMB,34,003,34_003,1134,0,89,0,1487,814,51,18,0,3048,30,64,0,6,4083,46009,76,67
HOLCOMB,34,003,34_003,1135,0,25,0,1314,1057,58,10,7,436,0,6,0,2,1480,51393,12,13
WAYNE,34,014,34_014,1136,0,374,0,10163,21185,6738,2226,282,4692,2,843,503,534,1152,3024,3600,521
WAYNE,34,014,34_014,1137,0,1263,0,9613,18833,5372,1263,75,6769,103,962,64,2797,783,4756,2948,224
WAYNE,34,014,34_014,1138,0,849,0,6830,20679,13223,5932,290,2686,54,318,79,577,612,3025,614,59
WAYNE,34,014,34_014,1139,0,497,0,7035,20837,11883,3225,605,1617,0,85,43,5708,482,3541,114,154
WAYNE,34,014,34_014,1140,0,2375,0,5728,12443,6655,763,3991,515,12,20,12,1417,2575,18725,255,333
COMPTON,34,012,34_012,1141,0,68,0,1539,1834,623,36,1,306,7,11,0,25,679,50693,0,1
COMPTON,34,012,34_012,1142,0,76,0,1191,1369,574,58,6,1492,3,16,0,1,447,50573,21,2
COMPTON,34,012,34_012,1143,0,195,0,1275,1167,445,48,104,586,17,0,0,5,566,51415,0,0
COMPTON,34,012,34_012,1144,0,368,0,1465,2759,1619,544,38,89,0,7,0,205,278,48433,6,23
COMPTON,34,012,34_012,1145,0,828,0,3233,6659,4147,1986,411,196,25,0,0,260,288,37788,6,15
NEWARK,34,016,34_016,1146,0,0,0,1526,565,27,6,0,69,0,3,0,86,459,53081,2,10
NEWARK,34,016,34_016,1147,0,12,0,1544,947,89,20,0,2914,41,17,2,39,2300,47731,173,5
NEWARK,34,016,34_016,1148,0,24,0,1598,949,50,5,9,4718,19,16,0,153,2213,45836,203,25
NEWARK,34,016,34_016,1149,0,1637,0,2175,2239,278,21,218,12065,17,29,0,1055,3567,31620,833,80
NEWARK,34,016,34_016,1150,0,212,0,2081,1642,186,67,8,2493,0,3,0,184,2552,46252,106,31
NEW LENOX,34,018,34_018,1151,0,3684,0,9084,10110,2499,1150,64,13371,415,1389,38,1251,521,818,10017,1427
NEW LENOX,34,018,34_018,1152,0,690,0,14137,17454,3777,604,420,8192,10,1297,93,1452,1459,3670,2400,174
NEW LENOX,34,018,34_018,1153,0,437,0,4148,8008,1628,260,35,8908,49,1180,197,2277,4453,22405,1595,238
NEW LENOX,34,018,34_018,1154,0,106,0,6302,14276,2673,447,59,6331,39,845,236,2209,2467,17135,2608,89
NEW LENOX,34,018,34_018,1155,0,82,0,3034,12045,3741,572,527,1071,21,128,1,894,635,32418,591,70
TROY GROVE,34,068,34_068,1156,0,6,0,1798,512,28,17,7,314,0,23,0,0,312,52777,23,0
TROY GROVE,34,068,34_068,1157,0,6,0,2020,925,79,14,7,3731,15,10,0,6,733,47290,995,2
TROY GROVE,34,068,34_068,1158,0,88,0,1592,603,72,16,32,183,15,0,0,0,84,53102,46,4
TROY GROVE,34,068,34_068,1159,0,47,0,1867,793,66,11,7,200,0,0,0,0,149,52607,10,59
TROY GROVE,34,068,34_068,1160,0,3,0,1618,855,108,122,50,34,0,0,0,0,355,52663,0,6
SENECA,34,069,34_069,1161,0,2827,0,1510,1035,335,262,13,12620,13,27,0,3261,1593,25522,5961,856
SENECA,34,069,34_069,1162,0,120,0,2211,1247,350,25,46,4051,0,30,0,814,1309,44308,1032,278
SENECA,34,069,34_069,1163,0,0,0,1619,516,29,4,0,172,0,0,0,31,288,53132,28,6
SENECA,34,069,34_069,1164,0,4,0,1412,1022,101,9,0,470,8,0,0,139,156,52401,84,12
SENECA,34,069,34_069,1165,0,16,0,1519,923,70,4,0,1218,0,46,0,382,1170,50314,108,59
SHERBURNVILL,34,017,34_017,1166,0,922,0,3867,13095,3356,1141,501,11118,62,624,425,3388,1898,11689,3516,219
SHERBURNVILL,34,017,34_017,1167,0,386,0,3025,3705,540,63,132,13585,31,1047,179,4407,4086,21626,2818,202
SHERBURNVILL,34,017,34_017,1168,0,46,0,1924,2058,194,38,357,1401,36,47,53,1261,3059,44754,369,225
SHERBURNVILL,34,017,34_017,1169,0,11,0,607,1678,85,12,0,452,9,8,9,422,1686,50778,12,57
SHERBURNVILL,34,017,34_017,1170,0,111,0,1433,1922,206,48,65,3704,22,282,24,416,2195,45226,123,39
STREATOR,34,013,34_013,1171,0,908,0,2188,1820,230,31,130,2975,15,1543,0,329,2001,43160,505,3
STREATOR,34,013,34_013,1172,0,28,0,1361,983,34,1,2,572,0,302,0,432,2592,49502,14,0
STREATOR,34,013,34_013,1173,0,29,0,1239,1100,83,65,71,185,0,368,0,772,797,51031,82,0
STREATOR,34,013,34_013,1174,0,0,0,1232,1079,53,9,0,17,0,0,0,0,22,53421,0,0
STREATOR,34,013,34_013,1175,0,127,0,2208,2771,1123,94,1,51,12,262,0,201,440,48476,52,1
SHERRARD,34,067,34_067,1176,0,1006,0,2128,1896,198,42,13,7010,49,8847,0,29,7669,26840,89,8
SHERRARD,34,067,34_067,1177,0,74,0,1088,850,21,3,1,4535,45,6056,0,4,7149,35272,710,9
SHERRARD,34,067,34_067,1178,0,32,0,930,992,27,7,3,3541,122,2856,0,1,9617,37684,0,9
SHERRARD,34,067,34_067,1179,0,66,0,1069,956,36,6,0,9644,10,477,0,4,6557,36882,112,0
SHERRARD,34,067,34_067,1180,0,14,0,1954,1021,55,10,6,947,0,56,0,1,1585,50173,0,0
ESSEX,34,015,34_015,1181,0,0,0,1147,1272,56,7,0,0,0,24,0,7,206,53077,24,0
ESSEX,34,015,34_015,1182,0,15,0,1260,1363,77,5,11,30,0,38,0,28,62,52877,56,6
ESSEX,34,015,34_015,1183,0,0,0,1603,822,27,9,0,0,0,6,0,0,6,53326,16,0
ESSEX,34,015,34_015,1184,0,0,0,1523,1263,47,4,0,3,0,0,0,0,87,52897,0,0
ESSEX,34,015,34_015,1185,0,141,0,1323,1072,44,4,0,380,0,29,0,101,280,52442,24,0
BUDA,34,011,34_011,1186,0,14,0,2263,1706,295,141,0,757,0,55,0,0,1020,49542,22,0
BUDA,34,011,34_011,1187,0,498,0,1826,436,41,21,17,1049,0,3498,1,21,2903,45471,43,5
BUDA,34,011,34_011,1188,0,27,0,1540,526,23,4,19,3564,0,2487,0,0,1224,46386,27,0
BUDA,34,011,34_011,1189,0,0,0,1635,392,24,2,0,302,6,704,0,0,913,51801,49,0
BUDA,34,011,34_011,1190,0,394,0,1539,1098,77,6,2,2236,13,4111,0,25,3201,42975,108,44
PUTNAM,34,009,34_009,1191,0,27,0,1434,696,94,37,2,1215,0,510,0,0,730,51021,64,0
PUTNAM,34,009,34_009,1192,0,46,0,1369,606,75,19,1,5816,0,3229,0,0,3952,40540,164,6
PUTNAM,34,009,34_009,1193,0,2342,0,2024,1289,168,25,4,10088,5,2988,0,0,2930,31796,1586,591
PUTNAM,34,009,34_009,1194,0,38,0,1551,434,61,17,0,5504,0,1403,0,29,1887,44851,39,12
PUTNAM,34,009,34_009,1195,0,57,0,1296,498,53,9,1,6207,0,2951,2,5,6728,37864,138,6
MONICA,34,026,34_026,1196,0,44,0,1891,651,54,22,24,2690,9,180,0,0,1758,48483,12,0
MONICA,34,026,34_026,1197,0,322,0,1041,831,79,7,4,9076,5,1154,0,88,7159,36007,58,1
MONICA,34,026,34_026,1198,0,173,0,1576,536,20,0,2,12505,5,1574,0,16,4447,34916,61,2
MONICA,34,026,34_026,1199,0,101,0,1425,513,31,3,7,7480,10,774,0,14,3092,42349,15,12
MONICA,34,026,34_026,1200,0,44,0,1721,187,16,10,1,4600,9,272,0,0,2202,46648,125,0
PONTIAC,34,032,34_032,1201,0,478,0,1208,1398,287,17,53,2484,0,1578,0,28,1250,46360,669,8
PONTIAC,34,032,34_032,1202,0,7,0,1214,893,36,7,11,603,0,749,0,0,506,51606,187,0
PONTIAC,34,032,34_032,1203,0,9,0,1449,1374,85,7,3,5,0,10,0,0,0,52888,0,0
PONTIAC,34,032,34_032,1204,0,8,0,1224,1447,70,6,0,19,0,30,0,8,159,52856,0,0
PONTIAC,34,032,34_032,1205,0,5,0,1542,1235,146,28,0,1501,0,645,0,97,635,49562,405,12
CAMERON,34,024,34_024,1206,0,120,0,1682,1468,431,40,298,9597,25,812,0,72,4909,36310,54,5
CAMERON,34,024,34_024,1207,0,271,0,1388,1543,230,25,1,3469,16,406,0,28,3306,45149,0,0
CAMERON,34,024,34_024,1208,0,85,0,1165,1239,529,11,11,501,2,161,0,0,1890,50223,6,0
CAMERON,34,024,34_024,1209,0,5,0,777,1272,140,17,4,389,0,80,0,0,780,52352,6,0
CAMERON,34,024,34_024,1210,0,60,0,1145,1349,264,21,0,1672,14,201,0,1,2908,48194,1,0
FAIRBURY,34,031,34_031,1211,0,149,0,2107,2895,828,260,12,272,0,472,0,102,722,47522,463,23
FAIRBURY,34,031,34_031,1212,0,0,0,1506,1867,364,164,11,72,1,204,0,3,330,51207,110,0
FAIRBURY,34,031,34_031,1213,0,31,0,1423,664,33,3,8,768,0,395,0,10,1538,50830,112,23
FAIRBURY,34,031,34_031,1214,0,193,0,1341,899,39,6,8,363,23,627,0,14,1558,50745,0,0
FAIRBURY,34,031,34_031,1215,0,2,0,1668,674,21,6,0,18,0,24,0,0,288,53111,0,0
TERRE HAUTE,34,022,34_022,1216,0,18,0,593,1028,164,0,2,8807,0,861,1,0,6043,38101,203,0
TERRE HAUTE,34,022,34_022,1217,0,48,0,639,1086,108,0,3,7871,612,468,0,36,6239,38629,30,57
TERRE HAUTE,34,022,34_022,1218,0,40,0,843,1543,341,6,9,9249,26,722,3,53,3100,39353,482,46
TERRE HAUTE,34,022,34_022,1219,0,504,0,968,1782,518,135,56,10454,41,485,4,94,3138,34414,2413,818
TERRE HAUTE,34,022,34_022,1220,0,9694,0,1322,2985,815,58,7,7258,291,80,5,690,1068,28219,2203,1142
MINONK,34,029,34_029,1221,0,2389,0,2047,2193,234,45,28,3765,57,5252,0,348,5770,33264,406,25
MINONK,34,029,34_029,1222,0,65,0,2067,965,94,6,48,2704,0,2478,0,120,3800,43197,268,12
MINONK,34,029,34_029,1223,0,101,0,1444,1412,156,123,19,0,0,1,0,23,34,52510,0,1
MINONK,34,029,34_029,1224,0,12,0,1207,1137,48,6,1,2,0,7,0,0,6,53389,0,0
MINONK,34,029,34_029,1225,0,0,0,1027,1335,67,19,0,6,0,7,0,0,110,53245,0,0
WILLIAMSFLD,34,023,34_023,1226,0,538,0,819,1110,53,2,0,7068,0,1504,0,442,2740,41519,27,0
WILLIAMSFLD,34,023,34_023,1227,0,2627,0,1111,1976,431,83,15,15573,5,3556,145,248,9787,20180,80,11
WILLIAMSFLD,34,023,34_023,1228,0,592,0,1187,1471,261,18,4,1888,0,723,0,39,6291,43334,14,7
WILLIAMSFLD,34,023,34_023,1229,0,176,0,1409,828,431,21,10,7788,12,955,0,34,5368,38783,4,2
WILLIAMSFLD,34,023,34_023,1230,0,65,0,1624,1697,284,67,10,5539,0,305,0,1,2487,43746,0,0
DEER CREEK,34,027,34_027,1231,0,53,0,1409,1111,121,31,0,1015,0,1484,0,16,2724,47207,654,5
DEER CREEK,34,027,34_027,1232,0,61,0,1428,1952,270,130,1,90,0,289,0,0,321,51155,124,0
DEER CREEK,34,027,34_027,1233,0,9,0,1087,861,77,11,2,259,5,198,0,0,1803,51502,0,5
DEER CREEK,34,027,34_027,1234,0,667,0,3123,2993,439,86,19,10621,16,5313,1,236,5120,26571,544,70
DEER CREEK,34,027,34_027,1235,0,265,0,1622,1511,293,39,11,6522,6,5630,1,151,7693,31649,378,42
DUNCAN MILLS,34,071,34_071,1236,0,265,0,1117,1807,151,17,0,11201,0,1530,0,6,7564,32112,45,10
DUNCAN MILLS,34,071,34_071,1237,0,816,0,759,1281,115,5,3,7355,2,1224,0,125,9208,34916,1,8
DUNCAN MILLS,34,071,34_071,1238,0,112,0,902,1526,270,22,2,11808,0,1455,0,72,5913,33741,0,3
DUNCAN MILLS,34,071,34_071,1239,0,70,0,1002,815,39,1,0,13197,8,1829,0,90,3825,34763,175,5
DUNCAN MILLS,34,071,34_071,1240,0,516,0,986,1368,118,14,12,12990,14,2518,1,64,3959,30790,1961,513
STILLWELL,34,020,34_020,1241,0,56,0,766,1558,318,8,0,7146,5,710,0,3,9280,35974,0,0
STILLWELL,34,020,34_020,1242,0,103,0,1205,1438,176,9,39,11790,5,1543,0,10,11627,26668,1205,2
STILLWELL,34,020,34_020,1243,0,40,0,880,1184,383,9,13,1961,0,354,0,16,8222,42744,0,28
STILLWELL,34,020,34_020,1244,0,0,0,839,1694,536,18,12,2607,15,198,0,0,1446,48471,0,0
STILLWELL,34,020,34_020,1245,0,0,0,798,1191,381,52,3,122,11,19,0,0,65,53183,0,0
GREENVIEW,34,072,34_072,1246,0,1333,0,1769,607,68,4,14,455,1,706,0,13,1617,45925,3236,76
GREENVIEW,34,072,34_072,1247,0,400,0,1216,787,16,1,2,3094,0,3559,0,2,6086,40036,616,15
GREENVIEW,34,072,34_072,1248,0,0,0,1319,952,124,36,0,342,58,470,0,0,1299,51191,10,10
GREENVIEW,34,072,34_072,1249,0,0,0,1283,895,93,9,0,196,10,191,0,0,733,52417,0,0
GREENVIEW,34,072,34_072,1250,0,0,0,1431,1632,158,15,0,947,89,849,0,0,492,50172,32,0
MONTICELLO,34,030,34_030,1251,0,288,0,2141,1610,242,14,19,1684,0,1816,1,0,2697,43099,2196,13
MONTICELLO,34,030,34_030,1252,0,0,0,1458,577,71,18,0,21,0,93,0,0,105,53344,130,13
MONTICELLO,34,030,34_030,1253,0,208,0,1949,2084,671,36,13,11,0,24,0,5,91,50731,0,0
MONTICELLO,34,030,34_030,1254,0,18,0,1549,993,77,10,0,8,0,25,0,4,78,53076,0,0
MONTICELLO,34,030,34_030,1255,0,3,0,1602,1336,121,22,0,29,0,188,0,0,129,52390,0,5
CAMP POINT,34,070,34_070,1256,0,6637,0,351,702,190,2,10,95,7,8,0,14,404,32653,12653,2094
CAMP POINT,34,070,34_070,1257,0,62,0,1022,1120,403,24,22,4358,0,2050,0,22,5827,40746,126,53
CAMP POINT,34,070,34_070,1258,0,125,0,1164,1830,807,38,10,7424,0,1181,0,8,10598,32633,0,7
CAMP POINT,34,070,34_070,1259,0,202,0,819,1105,399,18,2,19023,76,1437,0,24,10930,21795,6,0
CAMP POINT,34,070,34_070,1260,0,188,0,1140,1577,246,5,0,11323,8,1617,0,10,10701,28988,30,0
BLUFF SPGS,34,036,34_036,1261,0,30,0,1269,807,23,0,3,2064,0,924,0,7,3371,47322,11,0
BLUFF SPGS,34,036,34_036,1262,0,17,0,928,795,278,10,1,1944,0,294,0,4,1736,49814,0,0
BLUFF SPGS,34,036,34_036,1263,0,191,0,1276,2268,932,138,12,7548,1,1820,0,27,3844,37773,7,0
BLUFF SPGS,34,036,34_036,1264,0,52,0,1068,1217,184,15,8,3010,0,835,0,4,4253,45176,0,0
BLUFF SPGS,34,036,34_036,1265,0,24,0,1107,1032,101,19,1,13216,0,1840,0,34,7720,30679,55,0
HUMBOLDT,34,047,34_047,1266,0,80,0,1197,947,155,34,3,1410,0,1802,0,18,2526,45419,2220,10
HUMBOLDT,34,047,34_047,1267,0,41,0,1566,1688,298,87,2,553,0,1397,0,32,3109,43954,3054,45
HUMBOLDT,34,047,34_047,1268,0,467,0,1223,2267,677,648,3,419,0,895,0,156,2213,46304,525,23
HUMBOLDT,34,047,34_047,1269,0,8,0,1281,1096,77,17,0,487,0,880,0,5,887,50779,312,4
HUMBOLDT,34,047,34_047,1270,0,0,0,1045,1475,54,10,3,138,0,194,0,0,745,52091,68,0
PAWNEE,34,040,34_040,1271,0,1196,0,4110,5644,1483,228,39,2548,4,6524,0,206,7143,20741,5774,185
PAWNEE,34,040,34_040,1272,0,1465,0,2781,4014,678,85,109,1712,3,5177,0,97,7353,28551,3687,113
PAWNEE,34,040,34_040,1273,0,44,0,2037,3012,572,76,22,1627,6,4194,0,117,3915,39164,1009,19
PAWNEE,34,040,34_040,1274,0,57,0,1041,1246,63,4,5,2983,5,5659,8,233,8772,34639,1087,21
PAWNEE,34,040,34_040,1275,0,2806,0,1584,1762,349,99,178,934,5,2117,0,302,3654,41961,55,11
CONCORD,34,038,34_038,1276,0,40,0,899,1113,163,3,2,18200,0,5751,2,5,6103,22241,1313,0
CONCORD,34,038,34_038,1277,0,76,0,981,1420,274,39,22,9431,0,5500,1,5,4716,32142,1215,3
CONCORD,34,038,34_038,1278,0,138,0,1472,2487,1001,163,21,6229,0,3702,0,12,4194,36132,265,5
CONCORD,34,038,34_038,1279,0,99,0,895,1230,558,15,1,3039,10,2598,0,10,2755,44468,136,6
CONCORD,34,038,34_038,1280,0,74,0,783,1591,506,28,5,2582,1,2526,0,3,4282,43211,219,1
CLARKSDALE,34,041,34_041,1281,0,135,0,1562,1492,560,44,17,124,0,212,0,25,282,51366,0,2
CLARKSDALE,34,041,34_041,1282,0,6,0,1755,450,46,7,0,118,0,253,0,4,254,52932,0,0
CLARKSDALE,34,041,34_041,1283,0,15,0,1270,601,46,11,3,1348,0,2815,0,0,1652,47596,461,0
CLARKSDALE,34,041,34_041,1284,0,118,0,1655,830,106,16,0,2753,0,5319,32,36,4770,38680,1487,14
CLARKSDALE,34,041,34_041,1285,0,1336,0,1656,593,59,9,8,1868,14,4012,1,13,4673,40101,1419,57
ATHENSVILLE,34,037,34_037,1286,0,25,0,1520,511,9,0,1,11206,2,5043,7,0,4861,32499,128,7
ATHENSVILLE,34,037,34_037,1287,0,62,0,2500,1948,316,72,5,1726,0,2367,0,3,3372,42314,1112,18
ATHENSVILLE,34,037,34_037,1288,0,235,0,1331,511,45,13,7,4430,0,4766,0,4,4245,33495,6400,338
ATHENSVILLE,34,037,34_037,1289,0,410,0,1047,632,104,46,18,7645,2,6814,0,9,5143,28833,5108,4
ATHENSVILLE,34,037,34_037,1290,0,245,0,1349,874,39,12,1,8220,1,3897,0,8,3767,37313,94,0
ROSAMOND,34,042,34_042,1291,0,0,0,1307,835,97,14,4,0,0,0,0,0,63,53509,0,0
ROSAMOND,34,042,34_042,1292,0,25,0,2309,1886,310,87,15,161,0,465,0,0,881,49672,15,0
ROSAMOND,34,042,34_042,1293,0,52,0,1702,668,57,18,4,599,0,967,0,61,2354,49242,95,2
ROSAMOND,34,042,34_042,1294,0,37,0,1274,757,34,7,3,1457,0,1980,0,1,2662,47432,171,0
ROSAMOND,34,042,34_042,1295,0,204,0,1425,641,53,5,605,635,0,407,0,55,1903,49896,0,2
ELDRED,34,074,34_074,1296,0,338,0,1472,452,51,10,12,13205,8,3881,0,4,2446,32807,925,230
ELDRED,34,074,34_074,1297,0,110,0,1590,501,48,0,11,10568,0,3067,7,1,3960,32882,2890,183
ELDRED,34,074,34_074,1298,0,54,0,1847,631,56,8,28,9663,0,6348,0,46,4120,32799,199,30
ELDRED,34,074,34_074,1299,0,53,0,708,892,240,3,362,11799,0,2544,1,6,3839,33721,1605,52
ELDRED,34,074,34_074,1300,0,37,0,743,1424,258,5,0,9158,5,2976,0,59,5589,35219,350,1
BRADBURY,34,046,34_046,1301,0,55,0,2401,337,9,4,6,8497,0,531,0,118,1743,42106,15,0
BRADBURY,34,046,34_046,1302,0,162,0,2272,1358,55,14,50,8125,0,571,0,145,3908,38976,172,6
BRADBURY,34,046,34_046,1303,0,16,0,2472,279,17,0,70,7318,0,972,0,209,2925,41383,152,0
BRADBURY,34,046,34_046,1304,0,805,0,2002,453,33,20,89,8500,10,4280,1,248,6809,32379,195,18
BRADBURY,34,046,34_046,1305,0,1033,0,1846,207,29,22,95,9805,10,2832,11,124,7084,32055,634,42
NILWOOD,34,075,34_075,1306,0,146,0,1804,1451,283,8,2,5283,0,5534,0,5,2538,38771,0,0
NILWOOD,34,075,34_075,1307,0,116,0,1485,647,69,9,0,4965,1,3433,4,43,1635,43371,42,0
NILWOOD,34,075,34_075,1308,0,154,0,1327,851,112,3,18,2614,6,2577,8,97,2579,45465,13,0
NILWOOD,34,075,34_075,1309,0,433,0,2060,753,47,12,37,7263,7,9184,0,35,3692,31187,1110,5
NILWOOD,34,075,34_075,1310,0,70,0,2030,933,71,12,2,810,7,1391,0,0,854,49648,0,5
JAMESTOWN,34,051,34_051,1311,0,251,0,4429,4179,665,157,26,1974,10,7963,0,81,7670,28369,34,14
JAMESTOWN,34,051,34_051,1312,0,224,0,1681,1414,203,33,81,650,43,1759,0,43,4459,38865,5885,498
JAMESTOWN,34,051,34_051,1313,0,39,0,1819,495,104,20,6,415,0,988,0,0,2000,49929,5,0
JAMESTOWN,34,051,34_051,1314,0,382,0,1707,988,120,31,14,2414,2,5774,0,19,7083,36798,482,5
JAMESTOWN,34,051,34_051,1315,0,61,0,1533,1099,442,115,21,690,0,1192,0,15,4178,46466,18,0
FLORA,34,057,34_057,1316,0,88,0,2100,292,37,9,3,7504,1,4257,18,25,4184,32898,4353,49
FLORA,34,057,34_057,1317,0,200,0,2313,1386,254,87,15,7149,1,3915,6,98,3161,35629,1195,415
FLORA,34,057,34_057,1318,0,236,0,2083,510,29,1,1,8069,0,4114,5,101,3212,34572,2489,407
FLORA,34,057,34_057,1319,0,88,0,2474,187,20,3,31,3389,0,4644,0,44,2259,42295,388,1
FLORA,34,057,34_057,1320,0,83,0,2512,293,28,9,6,6024,39,3682,0,87,4315,38652,94,0
ST MORGAN,34,052,34_052,1321,0,221,0,1680,698,102,27,1,320,1,1659,0,8,3977,47133,6,0
ST MORGAN,34,052,34_052,1322,0,42,0,1609,693,86,11,2,628,3,1064,0,2,2222,49388,56,7
ST MORGAN,34,052,34_052,1323,0,243,0,1923,1490,107,3,34,2588,35,7750,0,68,6761,29073,5613,124
ST MORGAN,34,052,34_052,1324,0,508,0,4558,2624,187,18,57,4346,21,15237,5,84,7361,20793,13,14
ST MORGAN,34,052,34_052,1325,0,408,0,9894,11817,4117,1396,90,4234,7,14624,9,34,2986,6021,62,130
BEAUCOUP,34,053,34_053,1326,0,296,0,1588,978,191,3,0,3425,24,2954,0,11,1765,43868,724,12
BEAUCOUP,34,053,34_053,1327,0,19,0,1953,1004,226,42,8,193,0,255,0,0,776,51343,7,0
BEAUCOUP,34,053,34_053,1328,0,131,0,1497,1026,269,57,2,1588,2,2008,6,151,1758,37048,10218,65
BEAUCOUP,34,053,34_053,1329,0,127,0,1500,1136,258,55,3,1770,1,3092,40,178,3107,42032,2524,0
BEAUCOUP,34,053,34_053,1330,0,633,0,1293,1230,145,18,10,951,0,2356,0,17,3020,45261,682,206
DARMSTADT,34,078,34_078,1331,0,52,0,2180,1129,221,56,16,660,0,1148,0,181,1612,47133,1407,30
DARMSTADT,34,078,34_078,1332,0,228,0,1989,655,74,12,21,1465,1,999,0,145,1201,39783,9022,234
DARMSTADT,34,078,34_078,1333,0,48,0,1718,592,143,39,0,3117,1,2170,0,34,2334,43528,2050,45
DARMSTADT,34,078,34_078,1334,0,21,0,1923,923,167,24,0,103,0,429,0,6,1687,50394,137,6
DARMSTADT,34,078,34_078,1335,0,184,0,1268,964,203,10,10,851,0,1957,1,39,1501,47023,1811,13
COLUMBIA,34,049,34_049,1336,0,442,0,1143,1378,263,41,5,7436,0,219,5,7,4140,40291,432,16
COLUMBIA,34,049,34_049,1337,0,715,0,1683,3363,662,56,22,2274,16,4994,4,25,6420,35529,38,15
COLUMBIA,34,049,34_049,1338,0,490,0,1378,1973,235,15,63,4664,1,9645,2,24,10960,26265,105,12
COLUMBIA,34,049,34_049,1339,0,567,0,1624,2723,990,138,120,2232,11,7519,1,37,9377,30468,0,8
COLUMBIA,34,049,34_049,1340,0,516,0,2491,2340,290,9,165,10156,24,11386,2,29,7901,20327,139,41
MASCOUTAH LK,34,050,34_050,1341,0,1157,0,2332,1900,273,15,15,4749,7,47,10,1858,4678,37768,975,47
MASCOUTAH LK,34,050,34_050,1342,0,4548,0,2241,2908,538,53,30,6082,2,1931,2,3946,3847,18778,10004,913
MASCOUTAH LK,34,050,34_050,1343,0,1176,0,1295,847,46,10,7,2064,7,5677,0,1222,4899,28888,9124,553
MASCOUTAH LK,34,050,34_050,1344,0,744,0,1289,841,42,2,4,1121,0,3373,2,713,3718,38461,5371,152
MASCOUTAH LK,34,050,34_050,1345,0,355,0,2164,3797,1128,227,36,273,0,472,0,314,1130,32964,11867,1113
BROWNVILLE,34,079,34_079,1346,0,61,0,2114,811,33,17,4,12217,60,777,2,78,6922,32156,567,1
BROWNVILLE,34,079,34_079,1347,0,33,0,1771,637,22,3,2,3965,0,1034,7,6,4599,41445,2098,197
BROWNVILLE,34,079,34_079,1348,0,359,0,2376,400,12,2,15,15561,53,2114,5,31,15501,19350,15,31
BROWNVILLE,34,079,34_079,1349,0,130,0,2018,660,41,8,0,5237,20,649,0,76,9077,37898,7,0
BROWNVILLE,34,079,34_079,1350,0,239,0,2764,744,63,35,11,10344,180,1790,0,42,9338,30203,67,0
BREMEN,34,060,34_060,1351,0,779,0,5281,5054,883,152,48,21748,17,427,2,111,13736,7570,2,11
BREMEN,34,060,34_060,1352,0,2923,0,2214,1832,112,8,55,25804,17,453,27,350,9949,10698,1300,81
BREMEN,34,060,34_060,1353,0,217,0,1327,522,4,0,1,36647,75,936,20,52,9603,6278,144,0
BREMEN,34,060,34_060,1354,0,252,0,1251,695,13,0,7,25193,0,774,6,86,14648,12703,189,0
BREMEN,34,060,34_060,1355,0,126,0,1207,875,33,3,0,19553,0,306,0,206,16652,16206,603,48
DELWOOD,34,062,34_062,1356,0,5625,0,1806,958,211,79,9,24226,941,3509,25,55,14198,1824,2112,262
DELWOOD,34,062,34_062,1357,0,71,0,1282,131,2,0,11,33724,3973,8135,87,143,6886,1202,183,0
DELWOOD,34,062,34_062,1358,0,64,0,1910,482,27,6,2,23249,6305,9770,57,53,12974,930,5,0
DELWOOD,34,062,34_062,1359,0,101,0,1666,444,32,2,0,26329,4583,10125,19,132,11789,605,0,0
DELWOOD,34,062,34_062,1360,0,31,0,1229,204,3,0,0,31117,5772,10561,8,60,6810,30,0,0
BELKNAP,34,061,34_061,1361,0,509,0,1403,499,18,3,10,18185,73,215,50,26,10711,12066,10180,1872
BELKNAP,34,061,34_061,1362,0,131,0,1199,650,9,0,1,24631,69,691,38,75,16674,7658,3585,411
BELKNAP,34,061,34_061,1363,0,325,0,4166,2927,438,75,7,21182,8,615,43,36,21351,4478,178,7
BELKNAP,34,061,34_061,1364,0,404,0,1396,546,13,0,1,29255,410,2353,141,76,12362,7485,867,523
BELKNAP,34,061,34_061,1365,0,212,0,1125,989,33,0,0,31702,854,3987,11,52,12118,4720,29,1
SANDUSKY,34,080,34_080,1366,0,115,0,2715,682,60,3,0,18017,0,79,6,2,2341,27024,4437,354
SANDUSKY,34,080,34_080,1367,0,39,0,1982,51,2,0,176,47558,14,904,6,8,2877,2177,43,0
SANDUSKY,34,080,34_080,1368,0,61,0,1402,53,0,0,81,50582,18,569,23,0,1807,653,566,13
SANDUSKY,34,080,34_080,1369,0,168,0,1721,80,1,0,0,44560,1,760,15,11,6079,2414,0,8
SANDUSKY,34,080,34_080,1370,0,45,0,2656,447,7,0,0,34079,39,1673,1,15,11039,5785,16,32
